street,city,state,zip,beds,baths,sq__ft,type,sale_date,price,latitude,longitude,price_mean,price_median,s_price_mean,n_price_mean,s_sq__ft,n_sq__ft,b_price,p_price
2341 BIG STRIKE TRL,COOL,CA,95614,3,2,1457,Residential,2008-05-16T00:00:00Z,300000.0,38.905927,-120.975169,300000.0,300000.0,0.5056470734979047,0.3379028779299827,0.17917310089607594,0.25025764342150464,2,8
9452 RED SPRUCE WAY,ELK GROVE,CA,95624,6,3,2555,Residential,2008-05-16T00:00:00Z,300000.0,38.404505,-121.346938,300000.0,300000.0,0.5056470734979047,0.3379028779299827,1.4769727276642812,0.43885262796289937,2,8
9452 RED SPRUCE WAY,ELK GROVE,CA,95624,6,3,2555,Residential,2008-05-16T00:00:00Z,300000.0,38.404505,-121.346938,300000.0,300000.0,0.5056470734979047,0.3379028779299827,1.4769727276642812,0.43885262796289937,2,8
5776 TERRACE DR,ROCKLIN,CA,95765,3,2,1577,Residential,2008-05-16T00:00:00Z,300567.0,38.800539,-121.260979,300567.0,300567.0,0.5098350576996483,0.33854483327842183,0.3210091256794864,0.2708691171418757,2,8
5908 MCLEAN DR,ELK GROVE,CA,95757,5,3,2592,Residential,2008-05-16T00:00:00Z,303000.0,38.38912,-121.434389,303000.0,303000.0,0.5278057200679768,0.3412994670751631,1.5207055019724995,0.44520783236001377,2,8
8215 PEREGRINE WAY,CITRUS HEIGHTS,CA,95610,3,2,1401,Residential,2008-05-16T00:00:00Z,305000.0,38.715493,-121.26293000000001,305000.0,305000.0,0.5425781511146915,0.3435638598386167,0.11298295599715108,0.2406389556853315,2,8
1104 HILLSDALE LN,LINCOLN,CA,95648,4,2,0,Residential,2008-05-16T00:00:00Z,306000.0,38.865017,-121.32302,306000.0,306000.0,0.5499643666380489,0.34469605622034355,-1.5429526333491657,0.0,2,8
2949 PANAMA AVE,CARMICHAEL,CA,95608,3,2,1502,Residential,2008-05-16T00:00:00Z,310000.0,38.618369,-121.326187,310000.0,310000.0,0.5795092287314784,0.3492248417472508,0.2323616101898548,0.2579869460666437,2,8
1356 HARTLEY WAY,FOLSOM,CA,95630,3,2,1327,Residential,2008-05-16T00:00:00Z,310000.0,38.651617,-121.131674,310000.0,310000.0,0.5795092287314784,0.3492248417472508,0.02551740738071464,0.2279285468911027,2,8
633 HANISCH DR,ROSEVILLE,CA,95678,4,3,1800,Residential,2008-05-16T00:00:00Z,310000.0,38.763490000000004,-121.27588100000001,310000.0,310000.0,0.5795092287314784,0.3492248417472508,0.5845877384019907,0.3091721058055651,2,8
63 ANGEL ISLAND CIR,SACRAMENTO,CA,95831,4,2,2169,Residential,2008-05-16T00:00:00Z,311518.0,38.490408,-121.54766399999998,311518.0,311518.0,0.5907215038959349,0.350943515854712,1.0207335146109775,0.372552387495706,2,8
1571 WILD OAK LN,LINCOLN,CA,95648,5,3,2457,Residential,2008-05-16T00:00:00Z,312000.0,38.844144,-121.274174,312000.0,312000.0,0.5942816597781931,0.35148923451070435,1.3611399740911627,0.4220199244245964,2,8
5222 COPPER SUNSET WAY,RANCHO CORDOVA,CA,95742,0,0,0,Residential,2008-05-16T00:00:00Z,313000.0,38.529181,-121.224755,313000.0,313000.0,0.6016678753015505,0.35262143089243114,-1.5429526333491657,0.0,2,8
5601 SPINDRIFT LN,ORANGEVALE,CA,95662,4,2,2004,Residential,2008-05-16T00:00:00Z,315000.0,38.668289,-121.19231599999999,315000.0,315000.0,0.6164403063482653,0.3548858236558848,0.8257089805337884,0.3442116111301958,2,8
652 FIFTEEN MILE DR,ROSEVILLE,CA,95678,4,3,2212,Residential,2008-05-16T00:00:00Z,315000.0,38.775872,-121.298864,315000.0,315000.0,0.6164403063482653,0.3548858236558848,1.0715580901583666,0.3799381655788389,2,8
7921 DOE TRAIL WAY,ANTELOPE,CA,95843,5,3,3134,Residential,2008-05-16T00:00:00Z,315000.0,38.711927,-121.343608,315000.0,315000.0,0.6164403063482653,0.3548858236558848,2.1613315472442367,0.5383029886636894,2,8
4204 LUSK DR,SACRAMENTO,CA,95864,3,2,1360,Residential,2008-05-16T00:00:00Z,315000.0,38.606569,-121.368424,315000.0,315000.0,0.6164403063482653,0.3548858236558848,0.06452231419615251,0.23359670216420475,2,8
5321 DELTA DR,ROCKLIN,CA,95765,4,2,0,Residential,2008-05-16T00:00:00Z,315000.0,38.815493,-121.26290800000001,315000.0,315000.0,0.6164403063482653,0.3548858236558848,-1.5429526333491657,0.0,2,8
5321 DELTA DR,ROCKLIN,CA,95765,4,2,0,Residential,2008-05-16T00:00:00Z,315000.0,38.815493,-121.26290800000001,315000.0,315000.0,0.6164403063482653,0.3548858236558848,-1.5429526333491657,0.0,2,8
5608 ROSEDALE WAY,SACRAMENTO,CA,95822,3,2,1276,Residential,2008-05-16T00:00:00Z,320000.0,38.525115,-121.518689,320000.0,320000.0,0.6533713839650521,0.3605468055645188,-0.03476290315223478,0.21916867055994504,2,8
5608 ROSEDALE WAY,SACRAMENTO,CA,95822,3,2,1276,Residential,2008-05-16T00:00:00Z,320000.0,38.525115,-121.518689,320000.0,320000.0,0.6533713839650521,0.3605468055645188,-0.03476290315223478,0.21916867055994504,2,8
3372 BERETANIA WAY,SACRAMENTO,CA,95834,4,3,2962,Residential,2008-05-16T00:00:00Z,322000.0,38.649770000000004,-121.53448,322000.0,322000.0,0.6681438150117669,0.3628111983279724,1.9580332450546816,0.5087598763311577,2,8
2422 STEFANIE DR,ROCKLIN,CA,95765,4,2,1888,Residential,2008-05-16T00:00:00Z,325000.0,38.82273,-121.26423999999999,325000.0,325000.0,0.6903024615818389,0.3662077874731528,0.6886008232431583,0.32428718653383715,2,8
3232 PARKHAM DR,ROSEVILLE,CA,95747,0,0,0,Residential,2008-05-16T00:00:00Z,325500.0,38.772821,-121.36482099999999,325500.0,325500.0,0.6939955693435177,0.3667738856640162,-1.5429526333491657,0.0,2,8
448 ELMWOOD CT,ROSEVILLE,CA,95678,3,2,0,Residential,2008-05-16T00:00:00Z,326951.0,38.771916999999995,-121.30443899999999,326951.0,326951.0,0.7047129680679092,0.3684167026139018,-1.5429526333491657,0.0,2,8
1214 DAWNWOOD DR,GALT,CA,95632,3,2,1548,Residential,2008-05-16T00:00:00Z,328370.0,38.290119,-121.286023,328370.0,328370.0,0.7151940078955533,0.3700232892795721,0.28673208635682884,0.26588801099278603,2,9
1440 EMERALD LN,LINCOLN,CA,95648,2,2,0,Residential,2008-05-16T00:00:00Z,330000.0,38.861864000000004,-121.267478,330000.0,330000.0,0.7272335391986258,0.3718687693817868,-1.5429526333491657,0.0,2,9
3349 CORVINA DR,RANCHO CORDOVA,CA,95670,4,3,2109,Residential,2008-05-16T00:00:00Z,330000.0,38.580545,-121.279016,330000.0,330000.0,0.7272335391986258,0.3718687693817868,0.9498155022192726,0.3622466506355204,2,9
10254 JULIANA WAY,SACRAMENTO,CA,95827,4,2,2484,Residential,2008-05-16T00:00:00Z,331200.0,38.56803,-121.30996599999999,331200.0,331200.0,0.7360969978266546,0.37322740503985896,1.3930530796674299,0.42665750601167984,2,9
149 OPUS CIR,SACRAMENTO,CA,95834,4,3,2258,Residential,2008-05-16T00:00:00Z,332000.0,38.6354,-121.53499,332000.0,332000.0,0.7420059702453405,0.3741331621452404,1.1259285663253404,0.3878392305049811,2,9
580 REGENCY PARK CIR,SACRAMENTO,CA,95835,3,3,2212,Residential,2008-05-16T00:00:00Z,334000.0,38.674864,-121.4958,334000.0,334000.0,0.7567784012920553,0.376397554908694,1.0715580901583666,0.3799381655788389,2,9
5544 CAMAS CT,ORANGEVALE,CA,95662,3,2,1616,Residential,2008-05-16T00:00:00Z,335000.0,38.667703,-121.209456,335000.0,335000.0,0.7641646168154127,0.3775297512904208,0.3671058337340947,0.2775678461009962,2,9
5102 ARCHCREST WAY,SACRAMENTO,CA,95835,4,2,2372,Residential,2008-05-16T00:00:00Z,341000.0,38.668409999999994,-121.49463899999999,341000.0,341000.0,0.8084819099555569,0.3843229295807816,1.2606727898695804,0.4074201305393336,2,9
5725 BALFOR RD,ROCKLIN,CA,95765,5,3,2606,Residential,2008-05-16T00:00:00Z,346375.0,38.807815999999995,-121.270008,346375.0,346375.0,0.8481828183936028,0.3904084851325632,1.5372530381972307,0.447612504294057,2,9
7697 ROSEHALL DR,ROSEVILLE,CA,95678,5,3,0,Residential,2008-05-16T00:00:00Z,347225.0,38.79218,-121.28595,347225.0,347225.0,0.8544611015884566,0.39137085205703104,-1.5429526333491657,0.0,2,9
7697 ROSEHALL DR,ROSEVILLE,CA,95678,5,3,0,Residential,2008-05-16T00:00:00Z,347225.0,38.79218,-121.28595,347225.0,347225.0,0.8544611015884566,0.39137085205703104,-1.5429526333491657,0.0,2,9
4821 HUTSON WAY,ELK GROVE,CA,95757,5,3,2877,Residential,2008-05-16T00:00:00Z,349000.0,38.386239,-121.448159,349000.0,349000.0,0.8675716341424159,0.3933805006345961,1.8575660608330995,0.4941600824458949,2,9
4509 WINJE DR,ANTELOPE,CA,95843,3,2,2960,Residential,2008-05-16T00:00:00Z,350000.0,38.709513,-121.359357,350000.0,350000.0,0.8749578496657733,0.3945126970163229,1.9556693113082917,0.5084163517691515,2,9
1965 LAURELHURST LN,LINCOLN,CA,95648,2,2,0,Residential,2008-05-16T00:00:00Z,350000.0,38.853869,-121.27174199999999,350000.0,350000.0,0.8749578496657733,0.3945126970163229,-1.5429526333491657,0.0,2,9
6709 ROSE BRIDGE DR,ROSEVILLE,CA,95678,3,2,2172,Residential,2008-05-16T00:00:00Z,350000.0,38.792460999999996,-121.27571100000002,350000.0,350000.0,0.8749578496657733,0.3945126970163229,1.024279415230563,0.3730676743387152,2,9
6709 ROSE BRIDGE DR,ROSEVILLE,CA,95678,3,2,2172,Residential,2008-05-16T00:00:00Z,350000.0,38.792460999999996,-121.27571100000002,350000.0,350000.0,0.8749578496657733,0.3945126970163229,1.024279415230563,0.3730676743387152,2,9
281 SPYGLASS HL,ROSEVILLE,CA,95678,3,2,2100,Condo,2008-05-16T00:00:00Z,350000.0,38.76215300000001,-121.283451,350000.0,350000.0,0.8749578496657733,0.3945126970163229,0.9391778003605168,0.36070079010649264,2,9
281 SPYGLASS HL,ROSEVILLE,CA,95678,3,2,2100,Condo,2008-05-16T00:00:00Z,350000.0,38.76215300000001,-121.283451,350000.0,350000.0,0.8749578496657733,0.3945126970163229,0.9391778003605168,0.36070079010649264,2,9
7709 RIVER VILLAGE DR,SACRAMENTO,CA,95831,3,2,1795,Residential,2008-05-16T00:00:00Z,351000.0,38.483212,-121.54019,351000.0,351000.0,0.8823440651891306,0.3956448933980497,0.5786779040360153,0.3083132944005497,2,9
4165 BRISBANE CIR,EL DORADO HILLS,CA,95762,3,2,0,Residential,2008-05-16T00:00:00Z,356200.0,38.686067,-121.07341299999999,356200.0,356200.0,0.9207523859105888,0.40153231458302907,-1.5429526333491657,0.0,3,9
506 BEDFORD CT,ROSEVILLE,CA,95661,4,2,2295,Residential,2008-05-16T00:00:00Z,360000.0,38.733985,-121.23676599999999,360000.0,360000.0,0.9488200048993468,0.4058346608335909,1.1696613406335588,0.3941944349020955,3,9
9048 PINTO CANYON WAY,ROSEVILLE,CA,95747,4,3,2577,Residential,2008-05-16T00:00:00Z,367463.0,38.792493,-121.33189899999999,367463.0,367463.0,1.003943331350163,0.4142842424304181,1.5029759988745732,0.4426313981449674,3,9
2274 IVY BRIDGE DR,ROSEVILLE,CA,95747,0,0,0,Residential,2008-05-16T00:00:00Z,375000.0,38.778560999999996,-121.362008,375000.0,375000.0,1.0596132377497076,0.42281760655949296,-1.5429526333491657,0.0,3,9
14004 WALNUT AVE,WALNUT GROVE,CA,95690,3,1,1727,Residential,2008-05-16T00:00:00Z,380000.0,38.24765900000001,-121.515129,380000.0,380000.0,1.0965443153664944,0.42847858846812703,0.4983041566587494,0.2966334592923394,3,9
14004 WALNUT AVE,WALNUT GROVE,CA,95690,3,1,1727,Residential,2008-05-16T00:00:00Z,380000.0,38.24765900000001,-121.515129,380000.0,380000.0,1.0965443153664944,0.42847858846812703,0.4983041566587494,0.2966334592923394,3,9
6905 FRANKFORT CT,ELK GROVE,CA,95758,3,2,1485,Residential,2008-05-16T00:00:00Z,380578.0,38.429139,-121.42344399999999,380578.0,380578.0,1.1008135479389949,0.4291329979767651,0.21226817334553835,0.2550669872895912,3,9
6905 FRANKFORT CT,ELK GROVE,CA,95758,3,2,1485,Residential,2008-05-16T00:00:00Z,380578.0,38.429139,-121.42344399999999,380578.0,380578.0,1.1008135479389949,0.4291329979767651,0.21226817334553835,0.2550669872895912,3,9
3621 WINTUN DR,CARMICHAEL,CA,95608,3,2,1655,Residential,2008-05-16T00:00:00Z,386222.0,38.629929,-121.323086,386222.0,386222.0,1.142501348352824,0.4355231143552312,0.4132025417887032,0.2842665750601168,3,9
201 KIRKLAND CT,LINCOLN,CA,95648,0,0,0,Residential,2008-05-16T00:00:00Z,389000.0,38.867125,-121.31908500000002,389000.0,389000.0,1.1630202550767108,0.4386683559036682,-1.5429526333491657,0.0,3,9
201 KIRKLAND CT,LINCOLN,CA,95648,0,0,0,Residential,2008-05-16T00:00:00Z,389000.0,38.867125,-121.31908500000002,389000.0,389000.0,1.1630202550767108,0.4386683559036682,-1.5429526333491657,0.0,3,9
12075 APPLESBURY CT,RANCHO CORDOVA,CA,95742,0,0,0,Residential,2008-05-16T00:00:00Z,390000.0,38.5357,-121.2249,390000.0,390000.0,1.1704064706000679,0.43980055228539505,-1.5429526333491657,0.0,3,9
1975 SIDESADDLE WAY,ROSEVILLE,CA,95661,3,2,2049,Residential,2008-05-16T00:00:00Z,395500.0,38.737871999999996,-121.249025,395500.0,395500.0,1.2110306559785335,0.4460276323848924,0.8788974898275673,0.3519409137753349,3,9
5420 ALMOND FALLS WAY,RANCHO CORDOVA,CA,95742,0,0,0,Residential,2008-05-16T00:00:00Z,396000.0,38.52738400000001,-121.233531,396000.0,396000.0,1.2147237637402124,0.4465937305757558,-1.5429526333491657,0.0,3,9
9677 PILLITERI CT,ELK GROVE,CA,95757,5,3,2875,Residential,2008-05-16T00:00:00Z,397000.0,38.405571,-121.445186,397000.0,397000.0,1.2221099792635697,0.44772592695748265,1.855202127086709,0.4938165578838887,3,9
1515 EL CAMINO VERDE DR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-16T00:00:00Z,,38.904869,-121.32075,80521.0,4897.0,-1.1154721233530478,0.08940954826496565,-1.5429526333491657,0.0,1,1
556 PLATT CIR,EL DORADO HILLS,CA,95762,4,2,2199,Residential,2008-05-16T00:00:00Z,400000.0,38.656299,-121.079783,400000.0,400000.0,1.2442686258336415,0.45112251610266296,1.0561925208068303,0.3777052559257987,3,9
1792 DIAMOND WOODS CIR,ROSEVILLE,CA,95747,4,3,0,Residential,2008-05-16T00:00:00Z,412500.0,38.808581,-121.32785,412500.0,412500.0,1.3365963198756092,0.4652749708742481,-1.5429526333491657,0.0,3,10
1124 PERKINS WAY,SACRAMENTO,CA,95818,2,1,1304,Residential,2008-05-16T00:00:00Z,413500.0,38.551611,-121.50443700000001,413500.0,413500.0,1.3439825353989665,0.4664071672559749,-0.001667830702772357,0.2239780144280316,3,10
4748 SALEM WAY,CARMICHAEL,CA,95608,3,2,2334,Residential,2008-05-16T00:00:00Z,415000.0,38.634111,-121.353376,415000.0,415000.0,1.3550618586840024,0.4681054618285651,1.2157580486881672,0.4008931638612161,3,10
1484 RADCLIFFE WAY,AUBURN,CA,95603,4,3,2278,Residential,2008-05-16T00:00:00Z,420454.0,38.935579,-121.07901799999999,420454.0,420454.0,1.3953462781483934,0.4742804608945031,1.149567903789242,0.39127447612504296,3,10
1484 RADCLIFFE WAY,AUBURN,CA,95603,4,3,2278,Residential,2008-05-16T00:00:00Z,420454.0,38.935579,-121.07901799999999,420454.0,420454.0,1.3953462781483934,0.4742804608945031,1.149567903789242,0.39127447612504296,3,10
51 AIKEN WAY,SACRAMENTO,CA,95819,3,1,1493,Residential,2008-05-16T00:00:00Z,425000.0,38.579326,-121.44252,425000.0,425000.0,1.428924013917576,0.4794274256458331,0.22172390833109906,0.256441085537616,3,10
51 AIKEN WAY,SACRAMENTO,CA,95819,3,1,1493,Residential,2008-05-16T00:00:00Z,425000.0,38.579326,-121.44252,425000.0,425000.0,1.428924013917576,0.4794274256458331,0.22172390833109906,0.256441085537616,3,10
2818 KNOLLWOOD DR,CAMERON PARK,CA,95682,3,2,0,Residential,2008-05-16T00:00:00Z,425000.0,38.669805,-120.999007,425000.0,425000.0,1.428924013917576,0.4794274256458331,-1.5429526333491657,0.0,3,10
1536 STONEY CROSS LN,LINCOLN,CA,95648,0,0,0,Residential,2008-05-16T00:00:00Z,,38.860007,-121.310946,80521.0,4897.0,-1.1154721233530478,0.08940954826496565,-1.5429526333491657,0.0,1,1
509 CASTILLIAN CT,ROSEVILLE,CA,95747,5,3,0,Residential,2008-05-16T00:00:00Z,438000.0,38.804773,-121.341195,438000.0,438000.0,1.5249448157212218,0.4941459786082816,-1.5429526333491657,0.0,3,10
509 CASTILLIAN CT,ROSEVILLE,CA,95747,5,3,0,Residential,2008-05-16T00:00:00Z,438000.0,38.804773,-121.341195,438000.0,438000.0,1.5249448157212218,0.4941459786082816,-1.5429526333491657,0.0,3,10
700 HUNTER PL,FOLSOM,CA,95630,5,3,2787,Residential,2008-05-16T00:00:00Z,441000.0,38.660509999999995,-121.16368899999999,441000.0,441000.0,1.547103462291294,0.497542567753462,1.7511890422455414,0.4787014771556166,3,10
1240 FAY CIR,SACRAMENTO,CA,95831,5,3,2824,Residential,2008-05-16T00:00:00Z,445000.0,38.506371,-121.51445600000001,445000.0,445000.0,1.5766483243847236,0.5020713532803692,1.7949218165537597,0.485056681552731,3,10
1113 SANDWICK WAY,FOLSOM,CA,95630,4,3,3261,Residential,2008-05-16T00:00:00Z,446000.0,38.673882,-121.10507700000001,446000.0,446000.0,1.5840345399080809,0.503203549662096,2.3114413401400125,0.5601167983510821,3,10
3108 DELWOOD WAY,SACRAMENTO,CA,95821,4,2,2053,Residential,2008-05-16T00:00:00Z,,38.621565999999994,-121.37088200000001,154000.0,126500.0,-0.5727403929122715,0.17260220619786942,0.8836253573203476,0.3526279628993473,1,3
3212 CORNICHE LN,ROSEVILLE,CA,95661,4,3,2379,Residential,2008-05-16T00:00:00Z,455000.0,38.750577,-121.232768,455000.0,455000.0,1.6505104796182972,0.5133933170976372,1.268946557981946,0.4086224665063552,3,10
2159 BECKETT DR,EL DORADO HILLS,CA,95762,3,2,0,Residential,2008-05-16T00:00:00Z,460000.0,38.680092,-121.03646699999999,460000.0,460000.0,1.6874415572350838,0.5190542990062712,-1.5429526333491657,0.0,3,10
4320 FOUR SEASONS RD,PLACERVILLE,CA,95667,3,2,0,Residential,2008-05-16T00:00:00Z,475000.0,38.690867,-120.69364099999999,475000.0,475000.0,1.7982347900854443,0.5360372447321733,-1.5429526333491657,0.0,3,10
6401 MARSHALL RD,GARDEN VALLEY,CA,95633,3,2,0,Residential,2008-05-16T00:00:00Z,490000.0,38.84255,-120.8754,490000.0,490000.0,1.9090280229358048,0.5530201904580754,-1.5429526333491657,0.0,3,10
6401 MARSHALL RD,GARDEN VALLEY,CA,95633,3,2,0,Residential,2008-05-16T00:00:00Z,490000.0,38.84255,-120.8754,490000.0,490000.0,1.9090280229358048,0.5530201904580754,-1.5429526333491657,0.0,3,10
2089 BECKETT DR,EL DORADO HILLS,CA,95762,4,2,0,Residential,2008-05-16T00:00:00Z,493000.0,38.681778,-121.03583799999998,493000.0,493000.0,1.9311866695058773,0.5564167796032558,-1.5429526333491657,0.0,3,10
6196 EDGEHILL DR,EL DORADO HILLS,CA,95762,5,4,0,Residential,2008-05-16T00:00:00Z,508000.0,38.676131,-121.038931,508000.0,508000.0,2.0419799023562377,0.5733997253291578,-1.5429526333491657,0.0,3,10
200 HILLSFORD CT,ROSEVILLE,CA,95747,0,0,0,Residential,2008-05-16T00:00:00Z,511000.0,38.780051,-121.37871799999999,511000.0,511000.0,2.064138548926309,0.5767963144743382,-1.5429526333491657,0.0,3,10
8217 PLUMERIA AVE,FAIR OAKS,CA,95628,3,2,3173,Residential,2008-05-16T00:00:00Z,525000.0,38.650735,-121.258628,525000.0,525000.0,2.1675455662533127,0.5926470638185134,2.2074282552988453,0.54500171762281,3,10
4841 VILLAGE GREEN DR,EL DORADO HILLS,CA,95762,4,3,0,Residential,2008-05-16T00:00:00Z,,38.664066,-121.056735,495267.09090909094,465500.0,1.947931891571467,0.5589835717275743,-1.5429526333491657,0.0,3,10
3863 LAS PASAS WAY,SACRAMENTO,CA,95864,3,1,1348,Residential,2008-05-16T00:00:00Z,545000.0,38.588936,-121.37360600000001,545000.0,545000.0,2.3152698767204605,0.6152909914530496,0.05033871171781146,0.23153555479216764,4,10
820 DANA CT,AUBURN,CA,95603,4,3,0,Residential,2008-05-16T00:00:00Z,,38.865246,-121.09486899999999,362484.66666666674,352727.0,0.9671722884030496,0.4086477914433882,-1.5429526333491657,0.0,3,9
1165 37TH ST,SACRAMENTO,CA,95816,2,1,1252,Residential,2008-05-16T00:00:00Z,575000.0,38.568438,-121.457854,575000.0,575000.0,2.5368563424211814,0.6492568829048536,-0.06313010810891688,0.21504637581587085,4,10
203 CASCADE FALLS DR,FOLSOM,CA,95630,4,3,3229,Residential,2008-05-16T00:00:00Z,575000.0,38.703962,-121.1871,575000.0,575000.0,2.5368563424211814,0.6492568829048536,2.27361840019777,0.5546204053589832,4,10
9880 IZILDA CT,SACRAMENTO,CA,95829,5,4,3863,Residential,2008-05-16T00:00:00Z,598695.0,38.45326,-121.32573000000001,598695.0,598695.0,2.7118727192471344,0.6760842761698702,3.0229853978034558,0.6635176915149433,4,10
9880 IZILDA CT,SACRAMENTO,CA,95829,5,4,3863,Residential,2008-05-16T00:00:00Z,598695.0,38.45326,-121.32573000000001,598695.0,598695.0,2.7118727192471344,0.6760842761698702,3.0229853978034558,0.6635176915149433,4,10
1800 AVONDALE DR,ROSEVILLE,CA,95747,5,3,0,Residential,2008-05-16T00:00:00Z,600000.0,38.798448,-121.344054,600000.0,600000.0,2.721511730505116,0.6775617924480237,-1.5429526333491657,0.0,4,10
4620 BROMWICH CT,ROCKLIN,CA,95677,4,3,0,Residential,2008-05-16T00:00:00Z,600000.0,38.772672,-121.22023200000001,600000.0,600000.0,2.721511730505116,0.6775617924480237,-1.5429526333491657,0.0,4,10
620 KESWICK CT,GRANITE BAY,CA,95746,4,3,2356,Residential,2008-05-16T00:00:00Z,600000.0,38.73209600000001,-121.21914199999999,600000.0,600000.0,2.721511730505116,0.6775617924480237,1.241761319898459,0.4046719340432841,4,10
4478 GREENBRAE RD,ROCKLIN,CA,95677,0,0,0,Residential,2008-05-16T00:00:00Z,600000.0,38.781134,-121.222801,600000.0,600000.0,2.721511730505116,0.6775617924480237,-1.5429526333491657,0.0,4,10
8432 BRIGGS DR,ROSEVILLE,CA,95747,5,3,3579,Residential,2008-05-16T00:00:00Z,610000.0,38.78861,-121.339495,610000.0,610000.0,2.7953738857386896,0.6888837562652917,2.6873068058160503,0.6147372037100652,4,10
200 CRADLE MOUNTAIN CT,EL DORADO HILLS,CA,95762,0,0,0,Residential,2008-05-16T00:00:00Z,622500.0,38.6478,-121.0309,622500.0,622500.0,2.8877015797806567,0.7030362110368767,-1.5429526333491657,0.0,4,10
2065 IMPRESSIONIST WAY,EL DORADO HILLS,CA,95762,0,0,0,Residential,2008-05-16T00:00:00Z,680000.0,38.682961,-121.033253,680000.0,680000.0,3.3124089723737056,0.768137502986168,-1.5429526333491657,0.0,4,10
2982 ABERDEEN LN,EL DORADO HILLS,CA,95762,4,3,0,Residential,2008-05-16T00:00:00Z,879000.0,38.706692,-121.058869,879000.0,879000.0,4.782265861521823,0.9934445829498018,-1.5429526333491657,0.0,5,10
9401 BARREL RACER CT,WILTON,CA,95693,4,3,4400,Residential,2008-05-16T00:00:00Z,884790.0,38.415298,-121.19485800000001,884790.0,884790.0,4.825032049402061,1.0,3.6577016087092167,0.7557540364136036,6,11
9401 BARREL RACER CT,WILTON,CA,95693,4,3,4400,Residential,2008-05-16T00:00:00Z,884790.0,38.415298,-121.19485800000001,884790.0,884790.0,4.825032049402061,1.0,3.6577016087092167,0.7557540364136036,6,11
3720 VISTA DE MADERA,LINCOLN,CA,95648,3,3,0,Residential,2008-05-16T00:00:00Z,1551.0,38.851645,-121.231742,1551.0,1551.0,-1.6987615632325794,0.0,-1.5429526333491657,0.0,1,1
3720 VISTA DE MADERA,LINCOLN,CA,95648,3,3,0,Residential,2008-05-16T00:00:00Z,1551.0,38.851645,-121.231742,1551.0,1551.0,-1.6987615632325794,0.0,-1.5429526333491657,0.0,1,1
14151 INDIO DR,SLOUGHHOUSE,CA,95683,3,4,5822,Residential,2008-05-16T00:00:00Z,2000.0,38.490446999999996,-121.129337,2000.0,2000.0,-1.6954451524625918,0.0005083561753953347,5.33845850239263,1.0,1,1
7401 TOULON LN,SACRAMENTO,CA,95828,4,2,1512,Residential,2008-05-15T00:00:00Z,56950.0,38.48862800000001,-121.387759,56950.0,56950.0,-1.2895726094541042,0.06272254735128317,0.2441812789218057,0.2597045688766747,1,1
9127 NEWHALL DR Unit 34,SACRAMENTO,CA,95826,1,1,611,Condo,2008-05-15T00:00:00Z,,38.542419,-121.359904,183789.1875,178047.5,-0.3527110337715681,0.2063294164999508,-0.8207708738269676,0.10494675369288904,2,5
9127 NEWHALL DR Unit 34,SACRAMENTO,CA,95826,1,1,611,Condo,2008-05-15T00:00:00Z,,38.542419,-121.359904,183789.1875,178047.5,-0.3527110337715681,0.2063294164999508,-0.8207708738269676,0.10494675369288904,2,5
5937 BAMFORD DR,SACRAMENTO,CA,95823,2,1,876,Residential,2008-05-15T00:00:00Z,61000.0,38.471139,-121.432255,61000.0,61000.0,-1.2596584365845072,0.06730794269727672,-0.5075496524302695,0.15046375815870836,1,1
5672 HILLSDALE BLVD,SACRAMENTO,CA,95842,2,1,933,Condo,2008-05-15T00:00:00Z,62000.0,38.670466999999995,-121.359799,62000.0,62000.0,-1.2522722210611497,0.06844013907900354,-0.4401775406581496,0.16025420817588454,1,1
3920 39TH ST,SACRAMENTO,CA,95820,2,1,864,Residential,2008-05-15T00:00:00Z,68566.0,38.539213000000004,-121.46393,68566.0,68566.0,-1.2037743299347852,0.07587414052142173,-0.5217332549086106,0.14840261078667125,1,1
701 JESSIE AVE,SACRAMENTO,CA,95838,2,1,1011,Residential,2008-05-15T00:00:00Z,70000.0,38.643978000000004,-121.44956200000001,70000.0,70000.0,-1.1931824968742906,0.07749771013281796,-0.3479841245489328,0.17365166609412572,1,1
83 ARCADE BLVD,SACRAMENTO,CA,95815,4,2,1158,Residential,2008-05-15T00:00:00Z,80000.0,38.618716,-121.466327,80000.0,80000.0,-1.1193203416407171,0.08881967395008597,-0.17423499418925506,0.19890072140158024,1,1
83 ARCADE BLVD,SACRAMENTO,CA,95815,4,2,1158,Residential,2008-05-15T00:00:00Z,80000.0,38.618716,-121.466327,80000.0,80000.0,-1.1193203416407171,0.08881967395008597,-0.17423499418925506,0.19890072140158024,1,1
601 REGGINALD WAY,SACRAMENTO,CA,95838,3,2,1092,Residential,2008-05-15T00:00:00Z,85500.0,38.64472,-121.452228,85500.0,85500.0,-1.0786961562622517,0.0950467540495834,-0.2522448078201308,0.18756441085537612,1,1
550 DEL VERDE CIR,SACRAMENTO,CA,95833,2,1,956,Condo,2008-05-15T00:00:00Z,92000.0,38.627146999999994,-121.500799,92000.0,92000.0,-1.0306857553604285,0.10240603053080764,-0.4129923025746626,0.16420474063895568,1,2
