baths	beds	city	latitude	longitude	price	sale_date	sq__ft	state	street	type	zip
0	0	LINCOLN	38.88653	-121.289406	4897	Mon May 19 00:00:00 EDT 2008	0	CA	434 1ST ST	Residential	95648
0	0	LINCOLN	38.884692	-121.290288	4897	Mon May 19 00:00:00 EDT 2008	0	CA	3 E ST	Residential	95648
0	0	LINCOLN	38.884879	-121.290257	4897	Mon May 19 00:00:00 EDT 2008	0	CA	11 E ST	Residential	95648
0	0	LINCOLN	38.885017	-121.290262	4897	Mon May 19 00:00:00 EDT 2008	0	CA	19 E ST	Residential	95648
0	0	LINCOLN	38.885173	-121.29027	4897	Mon May 19 00:00:00 EDT 2008	0	CA	27 E ST	Residential	95648
0	0	LINCOLN	38.885328	-121.290275	4897	Mon May 19 00:00:00 EDT 2008	0	CA	35 E ST	Residential	95648
0	0	LINCOLN	38.885483	-121.290277	4897	Mon May 19 00:00:00 EDT 2008	0	CA	43 E ST	Residential	95648
2	4	LINCOLN	38.885638	-121.290279	4897	Mon May 19 00:00:00 EDT 2008	0	CA	51 E ST	Residential	95648
2	3	LINCOLN	38.885794	-121.290281	4897	Mon May 19 00:00:00 EDT 2008	0	CA	59 E ST	Residential	95648
2	3	LINCOLN	38.886104	-121.290285	4897	Mon May 19 00:00:00 EDT 2008	0	CA	75 E ST	Residential	95648
0	0	LINCOLN	38.885093	-121.289932	4897	Mon May 19 00:00:00 EDT 2008	0	CA	63 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.88653	-121.288952	4897	Mon May 19 00:00:00 EDT 2008	0	CA	398 1ST ST	Residential	95648
0	0	LINCOLN	38.88652800000001	-121.288869	4897	Mon May 19 00:00:00 EDT 2008	0	CA	386 1ST ST	Residential	95648
0	0	LINCOLN	38.886525	-121.288787	4897	Mon May 19 00:00:00 EDT 2008	0	CA	374 1ST ST	Residential	95648
0	0	LINCOLN	38.886282	-121.289586	4897	Mon May 19 00:00:00 EDT 2008	0	CA	116 CRYSTALWOOD WAY	Residential	95648
0	0	LINCOLN	38.886282	-121.289646	4897	Mon May 19 00:00:00 EDT 2008	0	CA	108 CRYSTALWOOD WAY	Residential	95648
0	0	LINCOLN	38.886282	-121.289706	4897	Mon May 19 00:00:00 EDT 2008	0	CA	100 CRYSTALWOOD WAY	Residential	95648
0	0	LINCOLN	38.88486500000001	-121.289922	4897	Mon May 19 00:00:00 EDT 2008	0	CA	55 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.884752	-121.289907	4897	Mon May 19 00:00:00 EDT 2008	0	CA	51 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.884638	-121.289893	4897	Mon May 19 00:00:00 EDT 2008	0	CA	47 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.884568	-121.289784	4897	Mon May 19 00:00:00 EDT 2008	0	CA	43 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.884546	-121.28956200000002	4897	Mon May 19 00:00:00 EDT 2008	0	CA	39 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.884645	-121.289397	4897	Mon May 19 00:00:00 EDT 2008	0	CA	35 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.88479	-121.289392	4897	Mon May 19 00:00:00 EDT 2008	0	CA	31 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.884985	-121.289399	4897	Mon May 19 00:00:00 EDT 2008	0	CA	27 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.885181	-121.289406	4897	Mon May 19 00:00:00 EDT 2008	0	CA	23 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.885376	-121.289414	4897	Mon May 19 00:00:00 EDT 2008	0	CA	19 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.885571	-121.289421	4897	Mon May 19 00:00:00 EDT 2008	0	CA	15 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.885962	-121.289436	4897	Mon May 19 00:00:00 EDT 2008	0	CA	7 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.885962	-121.289436	4897	Mon May 19 00:00:00 EDT 2008	0	CA	7 CRYSTALWOOD CIR	Residential	95648
0	0	LINCOLN	38.886093	-121.289584	4897	Mon May 19 00:00:00 EDT 2008	0	CA	3 CRYSTALWOOD CIR	Residential	95648
2	3	CITRUS HEIGHTS	38.715322	-121.314787	30000	Fri May 16 00:00:00 EDT 2008	1166	CA	8208 WOODYARD WAY	Residential	95621
0	0	RIO LINDA	38.687172	-121.463933	30000	Fri May 16 00:00:00 EDT 2008	0	CA	113 RINETTI WAY	Residential	95673
1	2	SACRAMENTO	38.471646	-121.435158	55422	Fri May 16 00:00:00 EDT 2008	838	CA	15 LOORZ CT	Residential	95823
1	2	NORTH HIGHLANDS	38.672642	-121.380343	63000	Fri May 16 00:00:00 EDT 2008	904	CA	5805 DOTMAR WAY	Residential	95660
1	2	SACRAMENTO	38.608085	-121.449651	65000	Fri May 16 00:00:00 EDT 2008	1032	CA	2332 CAMBRIDGE ST	Residential	95815
1	2	SACRAMENTO	38.636833	-121.44164	65000	Fri May 16 00:00:00 EDT 2008	904	CA	3812 BELDEN ST	Residential	95838
1	2	SACRAMENTO	38.544162	-121.460652	65000	Fri May 16 00:00:00 EDT 2008	1080	CA	3348 40TH ST	Residential	95817
2	2	SACRAMENTO	38.493504	-121.475304	66500	Fri May 16 00:00:00 EDT 2008	990	CA	127 QUASAR CIR	Residential	95822
1	2	SACRAMENTO	38.636877	-121.444948	71000	Fri May 16 00:00:00 EDT 2008	900	CA	3812 CYPRESS ST	Residential	95838
1	2	SACRAMENTO	38.521202	-121.428146	75000	Fri May 16 00:00:00 EDT 2008	861	CA	5821 64TH ST	Residential	95824
1	2	SACRAMENTO	38.45900200000001	-121.428794	77000	Fri May 16 00:00:00 EDT 2008	906	CA	8248 CENTER PKWY	Condo	95823
1	2	SACRAMENTO	38.6238	-121.439872	85000	Fri May 16 00:00:00 EDT 2008	1011	CA	1171 SONOMA AVE	Residential	95815
2	3	SACRAMENTO	38.466938	-121.455631	95625	Fri May 16 00:00:00 EDT 2008	1089	CA	4250 ARDWELL WAY	Residential	95823
1	2	SACRAMENTO	38.62391	-121.439208	96140	Fri May 16 00:00:00 EDT 2008	832	CA	3104 CLAY ST	Residential	95815
1	2	SACRAMENTO	38.517029	-121.513809	104250	Fri May 16 00:00:00 EDT 2008	800	CA	6063 LAND PARK DR	Condo	95822
2	4	SACRAMENTO	38.679598	-121.356035	105000	Fri May 16 00:00:00 EDT 2008	1292	CA	4738 OAKHOLLOW DR	Residential	95842
1	2	SACRAMENTO	38.520319	-121.504727	108000	Fri May 16 00:00:00 EDT 2008	810	CA	1401 STERLING ST	Residential	95822
2	4	SACRAMENTO	38.635232	-121.460098	109000	Fri May 16 00:00:00 EDT 2008	1064	CA	3715 DIDCOT CIR	Residential	95838
1	2	RANCHO CORDOVA	38.610852	-121.273278	115000	Fri May 16 00:00:00 EDT 2008	911	CA	2426 RASHAWN DR	Residential	95670
1	1	SACRAMENTO	38.658812	-121.542345	115000	Fri May 16 00:00:00 EDT 2008	846	CA	4800 WESTLAKE PKWY Unit 410	Condo	95835
2	3	SACRAMENTO	38.563402	-121.327747	115500	Fri May 16 00:00:00 EDT 2008	1320	CA	3409 VIRGO ST	Residential	95827
2	3	SACRAMENTO	38.660173	-121.440216	115620	Fri May 16 00:00:00 EDT 2008	1410	CA	1110 PINEDALE AVE	Residential	95838
2	3	RANCHO CORDOVA	38.59368	-121.316054	116000	Fri May 16 00:00:00 EDT 2008	1115	CA	2361 LA LOMA DR	Residential	95670
2	3	SACRAMENTO	38.49217700000001	-121.503392	122000	Fri May 16 00:00:00 EDT 2008	1169	CA	1455 64TH AVE	Residential	95822
2	3	SACRAMENTO	38.491991	-121.477636	122500	Fri May 16 00:00:00 EDT 2008	1164	CA	7328 SPRINGMAN ST	Residential	95822
2	4	SACRAMENTO	38.481454	-121.446644	123000	Fri May 16 00:00:00 EDT 2008	1341	CA	119 SAINT MARIE CIR	Residential	95823
2	3	SACRAMENTO	38.655554	-121.464275	124000	Fri May 16 00:00:00 EDT 2008	1219	CA	12 COSTA BRASE CT	Residential	95838
2	4	SACRAMENTO	38.69043	-121.36103500000002	124000	Fri May 16 00:00:00 EDT 2008	1127	CA	6813 SCOTER WAY	Residential	95842
2	3	NORTH HIGHLANDS	38.686061	-121.369949	124413	Fri May 16 00:00:00 EDT 2008	1272	CA	6548 GRAYLOCK LN	Residential	95660
2	4	SACRAMENTO	38.482717	-121.499683	125000	Fri May 16 00:00:00 EDT 2008	1253	CA	1630 GLIDDEN AVE	Residential	95822
2	3	SACRAMENTO	38.477297	-121.411513	130000	Fri May 16 00:00:00 EDT 2008	1120	CA	7825 DALEWOODS WAY	Residential	95828
2	2	NORTH HIGHLANDS	38.659016	-121.370457	131750	Fri May 16 00:00:00 EDT 2008	1118	CA	4073 TRESLER AVE	Residential	95660
3	4	SACRAMENTO	38.646541	-121.441139	137721	Fri May 16 00:00:00 EDT 2008	1890	CA	4288 DYMIC WAY	Residential	95838
2	3	SACRAMENTO	38.623045	-121.486279	137760	Fri May 16 00:00:00 EDT 2008	1260	CA	1158 SAN IGNACIO WAY	Residential	95833
2	3	SACRAMENTO	38.487297	-121.44295	138000	Fri May 16 00:00:00 EDT 2008	1400	CA	4904 J PKWY	Residential	95823
1	3	SACRAMENTO	38.619012	-121.415329	140000	Fri May 16 00:00:00 EDT 2008	1264	CA	2931 HOWE AVE	Residential	95821
1	3	SACRAMENTO	38.522015	-121.438713	145000	Fri May 16 00:00:00 EDT 2008	1060	CA	5531 JANSEN DR	Residential	95824
2	2	SACRAMENTO	38.47955	-121.410867	145000	Fri May 16 00:00:00 EDT 2008	1132	CA	7836 ORCHARD WOODS CIR	Residential	95828
2	3	SACRAMENTO	38.472117	-121.459589	150000	Fri May 16 00:00:00 EDT 2008	1466	CA	4055 DEERBROOK DR	Residential	95823
2	3	SACRAMENTO	38.559641	-121.32316000000002	150000	Fri May 16 00:00:00 EDT 2008	1092	CA	9937 BURLINE ST	Residential	95827
2	4	SACRAMENTO	38.493484	-121.42035	151000	Fri May 16 00:00:00 EDT 2008	1628	CA	6948 MIRADOR WAY	Residential	95828
2	3	SACRAMENTO	38.68747000000001	-121.349234	155000	Fri May 16 00:00:00 EDT 2008	960	CA	4909 RUGER CT	Residential	95842
2	3	CITRUS HEIGHTS	38.695863	-121.300814	155800	Fri May 16 00:00:00 EDT 2008	1075	CA	7204 KERSTEN ST	Residential	95621
2	3	SACRAMENTO	38.554927	-121.35521	156142	Fri May 16 00:00:00 EDT 2008	1428	CA	3150 ROSEMONT DR	Residential	95826
2	4	SACRAMENTO	38.474854	-121.404726	158000	Fri May 16 00:00:00 EDT 2008	1358	CA	8200 STEINBECK WAY	Residential	95828
4	6	SACRAMENTO	38.465271	-121.40426	159900	Fri May 16 00:00:00 EDT 2008	2475	CA	8198 STEVENSON AVE	Multi-Family	95828
2	3	CITRUS HEIGHTS	38.689239	-121.267737	160000	Fri May 16 00:00:00 EDT 2008	1410	CA	6824 OLIVE TREE WAY	Residential	95610
2	3	ANTELOPE	38.70968	-121.382328	161500	Fri May 16 00:00:00 EDT 2008	1711	CA	3536 SUN MAIDEN WAY	Residential	95843
2	4	SACRAMENTO	38.536751	-121.359154	161600	Fri May 16 00:00:00 EDT 2008	1483	CA	4517 OLYMPIAD WAY	Residential	95826
2	3	GALT	38.282047	-121.295812	162000	Fri May 16 00:00:00 EDT 2008	1140	CA	925 COBDEN CT	Residential	95632
2	4	SACRAMENTO	38.487864	-121.402476	165000	Fri May 16 00:00:00 EDT 2008	1549	CA	8225 SCOTTSDALE DR	Residential	95828
2	3	SACRAMENTO	38.467487	-121.377055	165000	Fri May 16 00:00:00 EDT 2008	1410	CA	8758 LEMAS RD	Residential	95828
2	3	ELK GROVE	38.434075	-121.432623	167293	Fri May 16 00:00:00 EDT 2008	1240	CA	6121 ALPINESPRING WAY	Residential	95758
2	5	SACRAMENTO	38.677003000000006	-121.354454	168000	Fri May 16 00:00:00 EDT 2008	1712	CA	5937 YORK GLEN WAY	Residential	95842
2	4	SACRAMENTO	38.449153	-121.428272	168000	Fri May 16 00:00:00 EDT 2008	1580	CA	6417 SUNNYFIELD WAY	Residential	95823
2	3	ANTELOPE	38.71846	-121.37086200000002	168750	Fri May 16 00:00:00 EDT 2008	1669	CA	4008 GREY LIVERY WAY	Residential	95843
1	3	SACRAMENTO	38.544374	-121.370874	168750	Fri May 16 00:00:00 EDT 2008	1029	CA	8920 ROSETTA CIR	Residential	95826
1	3	CITRUS HEIGHTS	38.71641	-121.306239	170000	Fri May 16 00:00:00 EDT 2008	1103	CA	8300 LICHEN DR	Residential	95621
2	3	SACRAMENTO	38.479343	-121.372553	170250	Fri May 16 00:00:00 EDT 2008	2161	CA	8884 AMBERJACK WAY	Residential	95828
2	3	SACRAMENTO	38.466781	-121.450955	173000	Fri May 16 00:00:00 EDT 2008	1650	CA	4480 VALLEY HI DR	Residential	95823
1	3	POLLOCK PINES	38.77491	-120.597599	175000	Fri May 16 00:00:00 EDT 2008	1320	CA	2250 FOREBAY RD	Residential	95726
2	3	SACRAMENTO	38.553275	-121.346218	176095	Fri May 16 00:00:00 EDT 2008	1200	CA	3529 FABERGE WAY	Residential	95826
2	3	SACRAMENTO	38.68271	-121.501697	176250	Fri May 16 00:00:00 EDT 2008	1170	CA	1792 DAWNELLE WAY	Residential	95835
2	3	CITRUS HEIGHTS	38.70799	-121.302979	178000	Fri May 16 00:00:00 EDT 2008	1199	CA	7800 TABARE CT	Residential	95621
2	4	SACRAMENTO	38.448452	-121.428536	179000	Fri May 16 00:00:00 EDT 2008	1695	CA	8531 HERMITAGE WAY	Residential	95823
2	3	RANCHO CORDOVA	38.60868	-121.27849	180000	Fri May 16 00:00:00 EDT 2008	1157	CA	2421 BERRYWOOD DR	Residential	95670
2	3	SACRAMENTO	38.646206	-121.442767	180000	Fri May 16 00:00:00 EDT 2008	1410	CA	1005 MORENO WAY	Residential	95838
2	3	ROSEVILLE	38.734136	-121.29963899999998	180000	Fri May 16 00:00:00 EDT 2008	1174	CA	1675 VERNON ST Unit 24	Residential	95678
2	3	SACRAMENTO	38.44617	-121.427824	181000	Fri May 16 00:00:00 EDT 2008	1593	CA	24 WINDCHIME CT	Residential	95823
2	3	RIO LINDA	38.68279	-121.453509	182000	Fri May 16 00:00:00 EDT 2008	1093	CA	540 HARLING CT	Residential	95673
2	3	ROSEVILLE	38.72446	-121.292829	182587	Fri May 16 00:00:00 EDT 2008	1770	CA	1207 CRESCENDO DR	Residential	95678
2	4	SACRAMENTO	38.48291	-121.491509	185074	Fri May 16 00:00:00 EDT 2008	1436	CA	7577 EDDYLEE WAY	Residential	95822
2	3	SACRAMENTO	38.453839	-121.357919	185833	Fri May 16 00:00:00 EDT 2008	1124	CA	8369 FOPPIANO WAY	Residential	95829
2	4	SACRAMENTO	38.565322	-121.374251	186785	Fri May 16 00:00:00 EDT 2008	1139	CA	8817 SAWTELLE WAY	Residential	95826
2	3	SACRAMENTO	38.476048	-121.494961	187000	Fri May 16 00:00:00 EDT 2008	1638	CA	1910 BONAVISTA WAY	Residential	95832
2	3	SACRAMENTO	38.609864	-121.492304	188335	Fri May 16 00:00:00 EDT 2008	1328	CA	8 TIDE CT	Residential	95833
2	3	ELK GROVE	38.431239	-121.44001000000002	190000	Fri May 16 00:00:00 EDT 2008	1273	CA	8952 ROCKY CREEK CT	Residential	95758
1	3	SACRAMENTO	38.65943400000001	-121.455236	190000	Fri May 16 00:00:00 EDT 2008	1082	CA	435 EXCHANGE ST	Residential	95838
2	4	SACRAMENTO	38.573917	-121.316916	190000	Fri May 16 00:00:00 EDT 2008	1578	CA	10105 MONTE VALLO CT	Residential	95827
1	2	ROSEVILLE	38.727609	-121.226494	190000	Fri May 16 00:00:00 EDT 2008	796	CA	3930 ANNABELLE AVE	Residential	95661
2	3	SACRAMENTO	38.478239	-121.446326	191250	Fri May 16 00:00:00 EDT 2008	1386	CA	4854 TANGERINE AVE	Residential	95823
2	3	RANCHO CORDOVA	38.589925	-121.299059	193000	Fri May 16 00:00:00 EDT 2008	1452	CA	2909 SHAWN WAY	Residential	95670
2	3	SACRAMENTO	38.470494	-121.454162	193500	Fri May 16 00:00:00 EDT 2008	1513	CA	4290 BLACKFORD WAY	Residential	95823
0	0	FORESTHILL	39.020808	-120.821518	194818	Fri May 16 00:00:00 EDT 2008	0	CA	5890 TT TRAK	Residential	95631
2	4	SACRAMENTO	38.693071	-121.332365	195000	Fri May 16 00:00:00 EDT 2008	1578	CA	7015 WOODSIDE DR	Residential	95842
3	4	CITRUS HEIGHTS	38.676437	-121.279165	195000	Fri May 16 00:00:00 EDT 2008	1736	CA	6019 CHESHIRE WAY	Residential	95610
2	2	CAMERON PARK	38.690504	-120.996245	195000	Fri May 16 00:00:00 EDT 2008	0	CA	3330 VILLAGE CT	Residential	95682
1	3	SACRAMENTO	38.611055	-121.369964	195000	Fri May 16 00:00:00 EDT 2008	1473	CA	2561 VERNA WAY	Residential	95821
1	3	SACRAMENTO	38.532725	-121.469078	198000	Fri May 16 00:00:00 EDT 2008	1150	CA	3522 22ND AVE	Residential	95820
2	3	SACRAMENTO	38.618019	-121.510215	199900	Fri May 16 00:00:00 EDT 2008	1127	CA	2880 CANDIDO DR	Residential	95833
1	3	FAIR OAKS	38.66424	-121.303675	200000	Fri May 16 00:00:00 EDT 2008	1144	CA	6908 PIN OAK CT	Residential	95628
1	3	CARMICHAEL	38.62263400000001	-121.330846	201000	Fri May 16 00:00:00 EDT 2008	972	CA	5733 ANGELINA AVE	Residential	95608
2	4	ELK GROVE	38.42139	-121.41133899999998	204918	Fri May 16 00:00:00 EDT 2008	2306	CA	7849 BONNY DOWNS WAY	Residential	95758
2	3	ANTELOPE	38.724083	-121.3584	205000	Fri May 16 00:00:00 EDT 2008	1479	CA	8716 LONGSPUR WAY	Residential	95843
1	2	EL DORADO	38.678758	-120.844118	205000	Fri May 16 00:00:00 EDT 2008	1040	CA	6320 EL DORADO ST	Residential	95623
2	3	SACRAMENTO	38.641727	-121.412703	205878	Fri May 16 00:00:00 EDT 2008	1430	CA	2328 DOROTHY JUNE WAY	Residential	95838
2	4	SACRAMENTO	38.47723	-121.492568	207000	Fri May 16 00:00:00 EDT 2008	1800	CA	1986 DANVERS WAY	Residential	95832
2	4	ANTELOPE	38.71174	-121.342675	207744	Fri May 16 00:00:00 EDT 2008	1953	CA	7901 GAZELLE TRAIL WAY	Residential	95843
2	3	SACRAMENTO	38.681952	-121.50500900000002	209000	Fri May 16 00:00:00 EDT 2008	1120	CA	6080 BRIDGECROSS DR	Residential	95835
2	3	SACRAMENTO	38.640807	-121.533522	210000	Fri May 16 00:00:00 EDT 2008	1232	CA	20 GROTH CIR	Residential	95834
1	1	SACRAMENTO	38.668433	-121.503471	210944	Fri May 16 00:00:00 EDT 2008	984	CA	1900 DANBROOK DR	Condo	95835
2	3	ROSEVILLE	38.793533	-121.289685	212500	Fri May 16 00:00:00 EDT 2008	0	CA	140 VENTO CT	Condo	95678
2	4	ELK GROVE	38.449651	-121.414704	213750	Fri May 16 00:00:00 EDT 2008	2329	CA	8442 KEUSMAN ST	Residential	95758
2	3	ELK GROVE	38.410561	-121.404327	215000	Fri May 16 00:00:00 EDT 2008	1351	CA	9552 SUNLIGHT LN	Residential	95758
2	2	CAMERON PARK	38.691215	-120.994949	215000	Fri May 16 00:00:00 EDT 2008	0	CA	2733 YUMA CT	Residential	95682
1	4	ROSEVILLE	38.736392	-121.2664	215000	Fri May 16 00:00:00 EDT 2008	1376	CA	1407 TIFFANY CIR	Residential	95661
2	3	DIAMOND SPRINGS	38.688255	-120.810235	216033	Fri May 16 00:00:00 EDT 2008	1300	CA	636 CRESTVIEW DR	Residential	95619
2	4	SACRAMENTO	38.593598	-121.40363700000002	220000	Fri May 16 00:00:00 EDT 2008	1566	CA	1528 HESKET WAY	Residential	95825
1	2	SACRAMENTO	38.557433	-121.47034	220000	Fri May 16 00:00:00 EDT 2008	1115	CA	2327 32ND ST	Residential	95817
1	2	SACRAMENTO	38.556818	-121.490669	220000	Fri May 16 00:00:00 EDT 2008	1032	CA	1833 2ND AVE	Residential	95818
2	4	CITRUS HEIGHTS	38.698058	-121.294893	220000	Fri May 16 00:00:00 EDT 2008	1419	CA	7252 CARRIAGE DR	Residential	95621
2	3	ELK GROVE	38.404888	-121.443998	220000	Fri May 16 00:00:00 EDT 2008	1261	CA	9815 PASO FINO WAY	Residential	95757
2	2	CARMICHAEL	38.63173	-121.335286	220702	Fri May 16 00:00:00 EDT 2008	1637	CA	5532 ENGLE RD	Residential	95608
2	4	SACRAMENTO	38.585291	-121.406824	221250	Fri May 16 00:00:00 EDT 2008	1776	CA	1139 CLINTON RD	Multi-Family	95825
2	3	ELK GROVE	38.423913	-121.439115	222000	Fri May 16 00:00:00 EDT 2008	1338	CA	9176 SAGE GLEN WAY	Residential	95758
0	0	ELK GROVE	38.3052	-121.4033	222500	Fri May 16 00:00:00 EDT 2008	0	CA	9967 HATHERTON WAY	Residential	95757
2	5	ELK GROVE	38.421713	-121.345191	222750	Fri May 16 00:00:00 EDT 2008	2254	CA	9264 BOULDER RIVER WAY	Residential	95624
2	3	SACRAMENTO	38.638882	-121.531883	225000	Fri May 16 00:00:00 EDT 2008	1441	CA	320 GROTH CIR	Residential	95834
2	4	SACRAMENTO	38.650729	-121.466483	225000	Fri May 16 00:00:00 EDT 2008	1991	CA	137 GUNNISON AVE	Residential	95838
3	4	SACRAMENTO	38.459524	-121.3501	228750	Fri May 16 00:00:00 EDT 2008	2126	CA	8209 RIVALLO WAY	Residential	95829
2	3	ELK GROVE	38.443184	-121.364388	229000	Fri May 16 00:00:00 EDT 2008	1094	CA	8637 PERIWINKLE CIR	Residential	95624
2	3	ROCKLIN	38.798028	-121.235364	230095	Fri May 16 00:00:00 EDT 2008	1462	CA	3425 MEADOW WAY	Residential	95677
3	5	SACRAMENTO	38.639891	-121.537603	232500	Fri May 16 00:00:00 EDT 2008	2258	CA	107 JARVIS CIR	Residential	95834
2	3	RANCHO CORDOVA	38.59675	-121.312716	233000	Fri May 16 00:00:00 EDT 2008	1074	CA	2319 THORES ST	Residential	95670
2	4	ELK GROVE	38.38751	-121.370276	233500	Fri May 16 00:00:00 EDT 2008	2111	CA	8935 MOUNTAIN HOME CT	Residential	95624
2	3	SACRAMENTO	38.671556	-121.520916	239000	Fri May 16 00:00:00 EDT 2008	1686	CA	2566 SERENATA WAY	Residential	95835
3	4	ANTELOPE	38.706209	-121.369509	240000	Fri May 16 00:00:00 EDT 2008	1915	CA	4085 COUNTRY DR	Residential	95843
2	4	ELK GROVE	38.420637	-121.375798	240000	Fri May 16 00:00:00 EDT 2008	2367	CA	9297 TROUT WAY	Residential	95624
2	3	SACRAMENTO	38.443305	-121.435296	240971	Fri May 16 00:00:00 EDT 2008	1962	CA	7 ARCHIBALD CT	Residential	95823
2	2	RANCHO CORDOVA	38.625932	-121.271517	242000	Fri May 16 00:00:00 EDT 2008	1406	CA	11130 EEL RIVER CT	Residential	95670
2	3	SACRAMENTO	38.455753	-121.349273	243450	Fri May 16 00:00:00 EDT 2008	1789	CA	8323 REDBANK WAY	Residential	95829
2	4	SACRAMENTO	38.674226	-121.525497	243500	Fri May 16 00:00:00 EDT 2008	1876	CA	16 BRONCO CREEK CT	Residential	95835
2	3	ANTELOPE	38.720767	-121.376678	246544	Fri May 16 00:00:00 EDT 2008	1235	CA	8316 NORTHAM DR	Residential	95843
2	4	ANTELOPE	38.70884	-121.359559	246750	Fri May 16 00:00:00 EDT 2008	2504	CA	4240 WINJE DR	Residential	95843
0	0	SACRAMENTO	38.63113900000001	-121.501879	247000	Fri May 16 00:00:00 EDT 2008	0	CA	3569 SODA WAY	Residential	95834
2	3	CARMICHAEL	38.657267	-121.310352	247000	Fri May 16 00:00:00 EDT 2008	1676	CA	5118 ROBANDER ST	Residential	95608
2	3	CITRUS HEIGHTS	38.708966	-121.32467	249000	Fri May 16 00:00:00 EDT 2008	1367	CA	5976 KYLENCH CT	Residential	95621
3	4	ELK GROVE	38.422241	-121.458022	249000	Fri May 16 00:00:00 EDT 2008	1899	CA	9247 DELAIR WAY	Residential	95758
2	3	ELK GROVE	38.428852	-121.415628	250000	Fri May 16 00:00:00 EDT 2008	1636	CA	9054 DESCENDANT DR	Residential	95758
2	3	SACRAMENTO	38.627698	-121.369698	250000	Fri May 16 00:00:00 EDT 2008	1828	CA	3450 WHITNOR CT	Residential	95821
0	0	ROCKLIN	38.804993	-121.293609	250000	Fri May 16 00:00:00 EDT 2008	0	CA	6288 LONETREE BLVD	Residential	95765
2	4	SACRAMENTO	38.555633	-121.350691	252000	Fri May 16 00:00:00 EDT 2008	1438	CA	9355 MATADOR WAY	Residential	95826
2	3	ELK GROVE	38.442845	-121.373272	255000	Fri May 16 00:00:00 EDT 2008	1451	CA	8671 SUMMER SUN WAY	Residential	95624
1	3	SACRAMENTO	38.599449	-121.400305	255000	Fri May 16 00:00:00 EDT 2008	1520	CA	1890 GENEVA PL	Residential	95825
2	3	ROSEVILLE	38.776649	-121.339589	255000	Fri May 16 00:00:00 EDT 2008	1506	CA	1813 AVENIDA MARTINA	Residential	95747
2	4	SACRAMENTO	38.675594	-121.515878	257200	Fri May 16 00:00:00 EDT 2008	2605	CA	191 BARNHART CIR	Residential	95835
2	3	ORANGEVALE	38.679409	-121.219107	260000	Fri May 16 00:00:00 EDT 2008	1196	CA	6221 GREEN TOP WAY	Residential	95662
2	3	LINCOLN	38.89918	-121.32251399999998	260000	Fri May 16 00:00:00 EDT 2008	1621	CA	2298 PRIMROSE LN	Residential	95648
2	3	SACRAMENTO	38.679191	-121.537622	263500	Fri May 16 00:00:00 EDT 2008	1811	CA	5635 LOS PUEBLOS WAY	Residential	95835
2	3	ELK GROVE	38.387708	-121.436522	266510	Fri May 16 00:00:00 EDT 2008	1540	CA	10165 LOFTON WAY	Residential	95757
2	4	LINCOLN	38.88156	-121.301343	267750	Fri May 16 00:00:00 EDT 2008	0	CA	1251 GREEN RAVINE DR	Residential	95648
0	0	PLACERVILLE	38.813546	-120.809254	270000	Fri May 16 00:00:00 EDT 2008	0	CA	6001 SHOO FLY RD	Residential	95667
0	0	ROSEVILLE	38.770835	-121.366996	271000	Fri May 16 00:00:00 EDT 2008	0	CA	3040 PARKHAM DR	Residential	95747
2	4	EL DORADO HILLS	38.695801	-121.079216	272700	Fri May 16 00:00:00 EDT 2008	0	CA	2674 TAM O SHANTER DR	Residential	95762
0	0	SHINGLE SPRINGS	38.64347	-120.888183	275000	Fri May 16 00:00:00 EDT 2008	0	CA	6007 MARYBELLE LN	Unkown	95682
2	3	ELK GROVE	38.397455	-121.468391	275000	Fri May 16 00:00:00 EDT 2008	1543	CA	9949 NESTLING CIR	Residential	95757
3	5	SACRAMENTO	38.663728000000006	-121.525833	276000	Fri May 16 00:00:00 EDT 2008	2494	CA	2915 HOLDREGE WAY	Residential	95835
2	3	LINCOLN	38.844116	-121.274806	276500	Fri May 16 00:00:00 EDT 2008	1650	CA	2678 BRIARTON DR	Residential	95648
3	4	GALT	38.258976	-121.321266	278000	Fri May 16 00:00:00 EDT 2008	2214	CA	294 SPARROW DR	Residential	95632
3	5	SACRAMENTO	38.667332	-121.528276	279000	Fri May 16 00:00:00 EDT 2008	2280	CA	2987 DIORITE WAY	Residential	95835
2	3	CARMICHAEL	38.66266	-121.316858	280000	Fri May 16 00:00:00 EDT 2008	1443	CA	6326 APPIAN WAY	Residential	95608
