street,zip,state,city,beds,baths,sq__ft,type,sale_date,price,latitude,longitude,price_mean,price_median
7641 ROSEHALL DR,95678,CA,ROSEVILLE,3,2,0,Residential,2008-05-19T00:00:00Z,367554.0,38.791616999999995,-121.286147,367554.0,367554.0
1336 LAYSAN TEAL DR,95747,CA,ROSEVILLE,0,0,0,Residential,2008-05-19T00:00:00Z,368500.0,38.796121,-121.31996299999999,368500.0,368500.0
2802 BLACK OAK DR,95765,CA,ROCKLIN,2,2,1596,Residential,2008-05-19T00:00:00Z,370000.0,38.837006,-121.232024,370000.0,370000.0
2113 FALL TRAIL CT,95667,CA,PLACERVILLE,4,2,0,Residential,2008-05-19T00:00:00Z,371086.0,38.733155,-120.74803899999999,371086.0,371086.0
10112 LAMBEAU CT,95757,CA,ELK GROVE,3,2,1179,Residential,2008-05-19T00:00:00Z,,38.390328000000004,-121.448022,329582.0967741936,331000.0
6313 CASTRO VERDE WAY,95757,CA,ELK GROVE,0,0,0,Residential,2008-05-19T00:00:00Z,383000.0,38.381102,-121.42901,383000.0,383000.0
3622 CURTIS DR,95818,CA,SACRAMENTO,3,1,1639,Residential,2008-05-19T00:00:00Z,388000.0,38.541734999999996,-121.480098,388000.0,388000.0
11817 OPAL RIDGE WAY,95742,CA,RANCHO CORDOVA,5,3,3281,Residential,2008-05-19T00:00:00Z,395100.0,38.551083,-121.237476,395100.0,395100.0
170 LAGOMARSINO WAY,95819,CA,SACRAMENTO,3,2,1697,Residential,2008-05-19T00:00:00Z,400000.0,38.574894,-121.435806,400000.0,400000.0
2743 DEAKIN PL,95762,CA,EL DORADO HILLS,3,2,0,Residential,2008-05-19T00:00:00Z,400000.0,38.69288,-121.073551,400000.0,400000.0
3361 ALDER CANYON WAY,95843,CA,ANTELOPE,4,3,2085,Residential,2008-05-19T00:00:00Z,408431.0,38.727649,-121.38565600000001,408431.0,408431.0
2148 RANCH VIEW DR,95765,CA,ROCKLIN,0,0,0,Residential,2008-05-19T00:00:00Z,413000.0,38.837455,-121.28933700000002,413000.0,413000.0
398 LINDLEY DR,95815,CA,SACRAMENTO,4,2,1744,Multi-Family,2008-05-19T00:00:00Z,416767.0,38.622359,-121.457582,416767.0,416767.0
3013 BRIDLEWOOD DR,95762,CA,EL DORADO HILLS,4,3,0,Residential,2008-05-19T00:00:00Z,420000.0,38.675519,-121.01586200000001,420000.0,420000.0
169 BAURER CIR,95630,CA,FOLSOM,4,3,1939,Residential,2008-05-19T00:00:00Z,423000.0,38.66695,-121.120729,423000.0,423000.0
2809 LOON CT,95682,CA,CAMERON PARK,4,2,0,Residential,2008-05-19T00:00:00Z,423000.0,38.687072,-121.004729,423000.0,423000.0
1315 KONDOS AVE,95814,CA,SACRAMENTO,2,3,1788,Residential,2008-05-19T00:00:00Z,427500.0,38.571943,-121.492106,427500.0,427500.0
4966 CHARTER RD,95765,CA,ROCKLIN,3,2,1691,Residential,2008-05-19T00:00:00Z,,38.82553,-121.254698,358493.55555555556,346375.0
9516 LAGUNA LAKE WAY,95758,CA,ELK GROVE,4,2,2002,Residential,2008-05-19T00:00:00Z,445000.0,38.411258000000004,-121.431348,445000.0,445000.0
5201 BLOSSOM RANCH DR,95757,CA,ELK GROVE,4,4,4303,Residential,2008-05-19T00:00:00Z,,38.399436,-121.444041,329582.0967741936,331000.0
3027 PALMATE WAY,95834,CA,SACRAMENTO,5,3,4246,Residential,2008-05-19T00:00:00Z,452000.0,38.628955,-121.529269,452000.0,452000.0
500 WINCHESTER CT,95661,CA,ROSEVILLE,3,2,2274,Residential,2008-05-19T00:00:00Z,470000.0,38.73988,-121.248929,470000.0,470000.0
5746 GELSTON WAY,95762,CA,EL DORADO HILLS,4,3,0,Residential,2008-05-19T00:00:00Z,471000.0,38.677015000000004,-121.03408300000001,471000.0,471000.0
6935 ELM TREE LN,95662,CA,ORANGEVALE,4,4,3056,Residential,2008-05-19T00:00:00Z,475000.0,38.693041,-121.23293999999999,475000.0,475000.0
9605 GOLF COURSE LN,95758,CA,ELK GROVE,3,3,2503,Residential,2008-05-19T00:00:00Z,484500.0,38.409689,-121.446059,484500.0,484500.0
719 BAYWOOD CT,95762,CA,EL DORADO HILLS,5,3,0,Residential,2008-05-19T00:00:00Z,487500.0,38.647597999999995,-121.07780100000001,487500.0,487500.0
5954 TANUS CIR,95677,CA,ROCKLIN,3,3,0,Residential,2008-05-19T00:00:00Z,488750.0,38.777584999999995,-121.2036,488750.0,488750.0
100 CHELSEA CT,95630,CA,FOLSOM,3,2,1905,Residential,2008-05-19T00:00:00Z,500000.0,38.69435,-121.177259,500000.0,500000.0
1500 ORANGE HILL LN,95663,CA,PENRYN,3,2,1320,Residential,2008-05-19T00:00:00Z,506688.0,38.862708000000005,-121.16209199999999,506688.0,506688.0
408 KIRKWOOD CT,95648,CA,LINCOLN,2,2,0,Residential,2008-05-19T00:00:00Z,512000.0,38.861615,-121.26868999999999,512000.0,512000.0
1732 TUSCAN GROVE CIR,95747,CA,ROSEVILLE,5,3,0,Residential,2008-05-19T00:00:00Z,,38.796683,-121.342555,342178.5,316250.0
2049 EMPIRE MINE CIR,95670,CA,GOLD RIVER,4,2,3037,Residential,2008-05-19T00:00:00Z,528000.0,38.629298999999996,-121.249021,528000.0,528000.0
9360 MAGOS RD,95693,CA,WILTON,5,2,3741,Residential,2008-05-19T00:00:00Z,579093.0,38.416809,-121.240628,579093.0,579093.0
104 CATLIN CT,95630,CA,FOLSOM,4,3,2660,Residential,2008-05-19T00:00:00Z,636000.0,38.684459000000004,-121.14593500000001,636000.0,636000.0
4734 GIBBONS DR,95608,CA,CARMICHAEL,4,3,3357,Residential,2008-05-19T00:00:00Z,668365.0,38.63558,-121.35363899999999,668365.0,668365.0
4629 DORCHESTER LN,95746,CA,GRANITE BAY,5,3,2896,Residential,2008-05-19T00:00:00Z,676200.0,38.723545,-121.216025,676200.0,676200.0
2400 COUNTRYSIDE DR,95667,CA,PLACERVILLE,3,2,2025,Residential,2008-05-19T00:00:00Z,677048.0,38.737452000000005,-120.910963,677048.0,677048.0
12901 FURLONG DR,95693,CA,WILTON,5,3,3788,Residential,2008-05-19T00:00:00Z,691659.0,38.413534999999996,-121.18821100000001,691659.0,691659.0
6222 CALLE MONTALVO CIR,95746,CA,GRANITE BAY,5,3,3670,Residential,2008-05-19T00:00:00Z,760000.0,38.779435,-121.146676,760000.0,760000.0
20 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885327000000004,-121.28941200000001,4897.0,4897.0
24 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885132,-121.289405,4897.0,4897.0
28 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884935999999996,-121.289397,4897.0,4897.0
32 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884741,-121.28939,4897.0,4897.0
36 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884599,-121.289406,4897.0,4897.0
40 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884535,-121.28961899999999,4897.0,4897.0
44 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88459,-121.28983500000001,4897.0,4897.0
48 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884667,-121.289896,4897.0,4897.0
52 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88478,-121.289911,4897.0,4897.0
68 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885236,-121.289928,4897.0,4897.0
72 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88535,-121.289926,4897.0,4897.0
76 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885464,-121.289922,4897.0,4897.0
80 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885578,-121.289919,4897.0,4897.0
84 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885692,-121.289915,4897.0,4897.0
88 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885806,-121.289911,4897.0,4897.0
92 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88592,-121.28990800000001,4897.0,4897.0
96 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.886024,-121.289859,4897.0,4897.0
100 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.886091,-121.289744,4897.0,4897.0
434 1ST ST,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88653,-121.289406,4897.0,4897.0
3 E ST,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884692,-121.29028799999999,4897.0,4897.0
11 E ST,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884879,-121.29025700000001,4897.0,4897.0
19 E ST,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885017,-121.29026200000001,4897.0,4897.0
27 E ST,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885172999999995,-121.29026999999999,4897.0,4897.0
35 E ST,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885328,-121.290275,4897.0,4897.0
43 E ST,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885483,-121.290277,4897.0,4897.0
51 E ST,95648,CA,LINCOLN,4,2,0,Residential,2008-05-19T00:00:00Z,,38.885638,-121.290279,87956.60606060606,4897.0
59 E ST,95648,CA,LINCOLN,3,2,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885794,-121.29028100000001,4897.0,4897.0
75 E ST,95648,CA,LINCOLN,3,2,0,Residential,2008-05-19T00:00:00Z,4897.0,38.886103999999996,-121.29028500000001,4897.0,4897.0
63 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885093,-121.28993200000001,4897.0,4897.0
398 1ST ST,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88653,-121.288952,4897.0,4897.0
386 1ST ST,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,,38.886528000000006,-121.28886899999999,87956.60606060606,4897.0
374 1ST ST,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.886525,-121.28878700000001,4897.0,4897.0
116 CRYSTALWOOD WAY,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.886282,-121.28958600000001,4897.0,4897.0
108 CRYSTALWOOD WAY,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.886282,-121.28964599999999,4897.0,4897.0
100 CRYSTALWOOD WAY,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.886282,-121.28970600000001,4897.0,4897.0
55 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884865000000005,-121.289922,4897.0,4897.0
51 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884752,-121.289907,4897.0,4897.0
47 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884638,-121.28989299999999,4897.0,4897.0
43 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884568,-121.28978400000001,4897.0,4897.0
39 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884546,-121.28956200000002,4897.0,4897.0
35 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884645,-121.289397,4897.0,4897.0
31 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.88479,-121.28939199999999,4897.0,4897.0
27 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.884985,-121.289399,4897.0,4897.0
23 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885181,-121.289406,4897.0,4897.0
19 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885376,-121.289414,4897.0,4897.0
15 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885571,-121.28942099999999,4897.0,4897.0
7 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.885962,-121.28943600000001,4897.0,4897.0
3 CRYSTALWOOD CIR,95648,CA,LINCOLN,0,0,0,Residential,2008-05-19T00:00:00Z,4897.0,38.886093,-121.289584,4897.0,4897.0
8208 WOODYARD WAY,95621,CA,CITRUS HEIGHTS,3,2,1166,Residential,2008-05-16T00:00:00Z,30000.0,38.715322,-121.31478700000001,30000.0,30000.0
113 RINETTI WAY,95673,CA,RIO LINDA,0,0,0,Residential,2008-05-16T00:00:00Z,30000.0,38.687172,-121.46393300000001,30000.0,30000.0
15 LOORZ CT,95823,CA,SACRAMENTO,2,1,838,Residential,2008-05-16T00:00:00Z,55422.0,38.471646,-121.435158,55422.0,55422.0
5805 DOTMAR WAY,95660,CA,NORTH HIGHLANDS,2,1,904,Residential,2008-05-16T00:00:00Z,63000.0,38.672641999999996,-121.380343,63000.0,63000.0
2332 CAMBRIDGE ST,95815,CA,SACRAMENTO,2,1,1032,Residential,2008-05-16T00:00:00Z,65000.0,38.608084999999996,-121.449651,65000.0,65000.0
3812 BELDEN ST,95838,CA,SACRAMENTO,2,1,904,Residential,2008-05-16T00:00:00Z,65000.0,38.636833,-121.44163999999999,65000.0,65000.0
3348 40TH ST,95817,CA,SACRAMENTO,2,1,1080,Residential,2008-05-16T00:00:00Z,65000.0,38.544162,-121.460652,65000.0,65000.0
127 QUASAR CIR,95822,CA,SACRAMENTO,2,2,990,Residential,2008-05-16T00:00:00Z,66500.0,38.493503999999994,-121.47530400000001,66500.0,66500.0
3812 CYPRESS ST,95838,CA,SACRAMENTO,2,1,900,Residential,2008-05-16T00:00:00Z,71000.0,38.636877,-121.444948,71000.0,71000.0
5821 64TH ST,95824,CA,SACRAMENTO,2,1,861,Residential,2008-05-16T00:00:00Z,75000.0,38.521202,-121.428146,75000.0,75000.0
8248 CENTER PKWY,95823,CA,SACRAMENTO,2,1,906,Condo,2008-05-16T00:00:00Z,77000.0,38.459002000000005,-121.428794,77000.0,77000.0
1171 SONOMA AVE,95815,CA,SACRAMENTO,2,1,1011,Residential,2008-05-16T00:00:00Z,85000.0,38.6238,-121.439872,85000.0,85000.0
4250 ARDWELL WAY,95823,CA,SACRAMENTO,3,2,1089,Residential,2008-05-16T00:00:00Z,95625.0,38.466938,-121.45563100000001,95625.0,95625.0
3104 CLAY ST,95815,CA,SACRAMENTO,2,1,832,Residential,2008-05-16T00:00:00Z,96140.0,38.623909999999995,-121.43920800000001,96140.0,96140.0
6063 LAND PARK DR,95822,CA,SACRAMENTO,2,1,800,Condo,2008-05-16T00:00:00Z,104250.0,38.517029,-121.51380900000001,104250.0,104250.0
4738 OAKHOLLOW DR,95842,CA,SACRAMENTO,4,2,1292,Residential,2008-05-16T00:00:00Z,105000.0,38.679598,-121.356035,105000.0,105000.0
1401 STERLING ST,95822,CA,SACRAMENTO,2,1,810,Residential,2008-05-16T00:00:00Z,108000.0,38.520319,-121.504727,108000.0,108000.0
3715 DIDCOT CIR,95838,CA,SACRAMENTO,4,2,1064,Residential,2008-05-16T00:00:00Z,109000.0,38.635232,-121.460098,109000.0,109000.0
2426 RASHAWN DR,95670,CA,RANCHO CORDOVA,2,1,911,Residential,2008-05-16T00:00:00Z,115000.0,38.610852,-121.273278,115000.0,115000.0
4800 WESTLAKE PKWY Unit 410,95835,CA,SACRAMENTO,1,1,846,Condo,2008-05-16T00:00:00Z,115000.0,38.658812,-121.542345,115000.0,115000.0
3409 VIRGO ST,95827,CA,SACRAMENTO,3,2,1320,Residential,2008-05-16T00:00:00Z,115500.0,38.563402,-121.327747,115500.0,115500.0
1110 PINEDALE AVE,95838,CA,SACRAMENTO,3,2,1410,Residential,2008-05-16T00:00:00Z,115620.0,38.660173,-121.44021599999999,115620.0,115620.0
2361 LA LOMA DR,95670,CA,RANCHO CORDOVA,3,2,1115,Residential,2008-05-16T00:00:00Z,116000.0,38.59368,-121.31605400000001,116000.0,116000.0
1455 64TH AVE,95822,CA,SACRAMENTO,3,2,1169,Residential,2008-05-16T00:00:00Z,122000.0,38.492177000000005,-121.50339199999999,122000.0,122000.0
7328 SPRINGMAN ST,95822,CA,SACRAMENTO,3,2,1164,Residential,2008-05-16T00:00:00Z,,38.491991,-121.477636,166036.38095238095,145000.0
119 SAINT MARIE CIR,95823,CA,SACRAMENTO,4,2,1341,Residential,2008-05-16T00:00:00Z,123000.0,38.481454,-121.44664399999999,123000.0,123000.0
12 COSTA BRASE CT,95838,CA,SACRAMENTO,3,2,1219,Residential,2008-05-16T00:00:00Z,124000.0,38.655553999999995,-121.464275,124000.0,124000.0
6813 SCOTER WAY,95842,CA,SACRAMENTO,4,2,1127,Residential,2008-05-16T00:00:00Z,,38.69043,-121.36103500000002,145874.95,156394.0
6548 GRAYLOCK LN,95660,CA,NORTH HIGHLANDS,3,2,1272,Residential,2008-05-16T00:00:00Z,124413.0,38.686060999999995,-121.369949,124413.0,124413.0
1630 GLIDDEN AVE,95822,CA,SACRAMENTO,4,2,1253,Residential,2008-05-16T00:00:00Z,125000.0,38.482717,-121.499683,125000.0,125000.0
7825 DALEWOODS WAY,95828,CA,SACRAMENTO,3,2,1120,Residential,2008-05-16T00:00:00Z,130000.0,38.477297,-121.41151299999999,130000.0,130000.0
4073 TRESLER AVE,95660,CA,NORTH HIGHLANDS,2,2,1118,Residential,2008-05-16T00:00:00Z,131750.0,38.659015999999994,-121.370457,131750.0,131750.0
4288 DYMIC WAY,95838,CA,SACRAMENTO,4,3,1890,Residential,2008-05-16T00:00:00Z,137721.0,38.646541,-121.44113899999999,137721.0,137721.0
1158 SAN IGNACIO WAY,95833,CA,SACRAMENTO,3,2,1260,Residential,2008-05-16T00:00:00Z,137760.0,38.623045,-121.48627900000001,137760.0,137760.0
4904 J PKWY,95823,CA,SACRAMENTO,3,2,1400,Residential,2008-05-16T00:00:00Z,138000.0,38.487297,-121.44295,138000.0,138000.0
2931 HOWE AVE,95821,CA,SACRAMENTO,3,1,1264,Residential,2008-05-16T00:00:00Z,140000.0,38.619012,-121.415329,140000.0,140000.0
5531 JANSEN DR,95824,CA,SACRAMENTO,3,1,1060,Residential,2008-05-16T00:00:00Z,145000.0,38.522015,-121.43871299999999,145000.0,145000.0
7836 ORCHARD WOODS CIR,95828,CA,SACRAMENTO,2,2,1132,Residential,2008-05-16T00:00:00Z,145000.0,38.47955,-121.410867,145000.0,145000.0
4055 DEERBROOK DR,95823,CA,SACRAMENTO,3,2,1466,Residential,2008-05-16T00:00:00Z,150000.0,38.472117,-121.459589,150000.0,150000.0
9937 BURLINE ST,95827,CA,SACRAMENTO,3,2,1092,Residential,2008-05-16T00:00:00Z,150000.0,38.559641,-121.32316000000002,150000.0,150000.0
6948 MIRADOR WAY,95828,CA,SACRAMENTO,4,2,1628,Residential,2008-05-16T00:00:00Z,151000.0,38.493484,-121.42035,151000.0,151000.0
4909 RUGER CT,95842,CA,SACRAMENTO,3,2,960,Residential,2008-05-16T00:00:00Z,155000.0,38.687470000000005,-121.34923400000001,155000.0,155000.0
7204 KERSTEN ST,95621,CA,CITRUS HEIGHTS,3,2,1075,Residential,2008-05-16T00:00:00Z,155800.0,38.695863,-121.30081399999999,155800.0,155800.0
3150 ROSEMONT DR,95826,CA,SACRAMENTO,3,2,1428,Residential,2008-05-16T00:00:00Z,156142.0,38.554927,-121.35521000000001,156142.0,156142.0
8200 STEINBECK WAY,95828,CA,SACRAMENTO,4,2,1358,Residential,2008-05-16T00:00:00Z,158000.0,38.474854,-121.404726,158000.0,158000.0
8198 STEVENSON AVE,95828,CA,SACRAMENTO,6,4,2475,Multi-Family,2008-05-16T00:00:00Z,159900.0,38.465271,-121.40426000000001,159900.0,159900.0
6824 OLIVE TREE WAY,95610,CA,CITRUS HEIGHTS,3,2,1410,Residential,2008-05-16T00:00:00Z,,38.689239,-121.26773700000001,237509.0,227000.0
3536 SUN MAIDEN WAY,95843,CA,ANTELOPE,3,2,1711,Residential,2008-05-16T00:00:00Z,161500.0,38.70968,-121.382328,161500.0,161500.0
4517 OLYMPIAD WAY,95826,CA,SACRAMENTO,4,2,1483,Residential,2008-05-16T00:00:00Z,161600.0,38.536751,-121.359154,161600.0,161600.0
925 COBDEN CT,95632,CA,GALT,3,2,1140,Residential,2008-05-16T00:00:00Z,162000.0,38.282047,-121.29581200000001,162000.0,162000.0
8225 SCOTTSDALE DR,95828,CA,SACRAMENTO,4,2,1549,Residential,2008-05-16T00:00:00Z,165000.0,38.487864,-121.40247600000001,165000.0,165000.0
8758 LEMAS RD,95828,CA,SACRAMENTO,3,2,1410,Residential,2008-05-16T00:00:00Z,165000.0,38.467487,-121.377055,165000.0,165000.0
6121 ALPINESPRING WAY,95758,CA,ELK GROVE,3,2,1240,Residential,2008-05-16T00:00:00Z,167293.0,38.434075,-121.43262299999999,167293.0,167293.0
5937 YORK GLEN WAY,95842,CA,SACRAMENTO,5,2,1712,Residential,2008-05-16T00:00:00Z,168000.0,38.677003000000006,-121.354454,168000.0,168000.0
6417 SUNNYFIELD WAY,95823,CA,SACRAMENTO,4,2,1580,Residential,2008-05-16T00:00:00Z,168000.0,38.449153,-121.42827199999999,168000.0,168000.0
4008 GREY LIVERY WAY,95843,CA,ANTELOPE,3,2,1669,Residential,2008-05-16T00:00:00Z,168750.0,38.71846,-121.37086200000002,168750.0,168750.0
8920 ROSETTA CIR,95826,CA,SACRAMENTO,3,1,1029,Residential,2008-05-16T00:00:00Z,168750.0,38.544374,-121.370874,168750.0,168750.0
8300 LICHEN DR,95621,CA,CITRUS HEIGHTS,3,1,1103,Residential,2008-05-16T00:00:00Z,,38.716409999999996,-121.30623899999999,179974.0,183918.0
8884 AMBERJACK WAY,95828,CA,SACRAMENTO,3,2,2161,Residential,2008-05-16T00:00:00Z,,38.479343,-121.372553,181664.9024390244,165000.0
4480 VALLEY HI DR,95823,CA,SACRAMENTO,3,2,1650,Residential,2008-05-16T00:00:00Z,173000.0,38.466781,-121.45095500000001,173000.0,173000.0
2250 FOREBAY RD,95726,CA,POLLOCK PINES,3,1,1320,Residential,2008-05-16T00:00:00Z,175000.0,38.77491,-120.597599,175000.0,175000.0
3529 FABERGE WAY,95826,CA,SACRAMENTO,3,2,1200,Residential,2008-05-16T00:00:00Z,176095.0,38.553275,-121.346218,176095.0,176095.0
1792 DAWNELLE WAY,95835,CA,SACRAMENTO,3,2,1170,Residential,2008-05-16T00:00:00Z,176250.0,38.68271,-121.501697,176250.0,176250.0
7800 TABARE CT,95621,CA,CITRUS HEIGHTS,3,2,1199,Residential,2008-05-16T00:00:00Z,178000.0,38.70799,-121.30297900000001,178000.0,178000.0
8531 HERMITAGE WAY,95823,CA,SACRAMENTO,4,2,1695,Residential,2008-05-16T00:00:00Z,179000.0,38.448452,-121.42853600000001,179000.0,179000.0
2421 BERRYWOOD DR,95670,CA,RANCHO CORDOVA,3,2,1157,Residential,2008-05-16T00:00:00Z,180000.0,38.60868,-121.27848999999999,180000.0,180000.0
1005 MORENO WAY,95838,CA,SACRAMENTO,3,2,1410,Residential,2008-05-16T00:00:00Z,180000.0,38.646206,-121.44276699999999,180000.0,180000.0
1675 VERNON ST Unit 24,95678,CA,ROSEVILLE,3,2,1174,Residential,2008-05-16T00:00:00Z,180000.0,38.734136,-121.29963899999998,180000.0,180000.0
24 WINDCHIME CT,95823,CA,SACRAMENTO,3,2,1593,Residential,2008-05-16T00:00:00Z,181000.0,38.44617,-121.427824,181000.0,181000.0
540 HARLING CT,95673,CA,RIO LINDA,3,2,1093,Residential,2008-05-16T00:00:00Z,182000.0,38.682790000000004,-121.45350900000001,182000.0,182000.0
1207 CRESCENDO DR,95678,CA,ROSEVILLE,3,2,1770,Residential,2008-05-16T00:00:00Z,182587.0,38.72446,-121.292829,182587.0,182587.0
7577 EDDYLEE WAY,95822,CA,SACRAMENTO,4,2,1436,Residential,2008-05-16T00:00:00Z,185074.0,38.48291,-121.49150900000001,185074.0,185074.0
8369 FOPPIANO WAY,95829,CA,SACRAMENTO,3,2,1124,Residential,2008-05-16T00:00:00Z,185833.0,38.453839,-121.357919,185833.0,185833.0
8817 SAWTELLE WAY,95826,CA,SACRAMENTO,4,2,1139,Residential,2008-05-16T00:00:00Z,186785.0,38.565321999999995,-121.374251,186785.0,186785.0
1910 BONAVISTA WAY,95832,CA,SACRAMENTO,3,2,1638,Residential,2008-05-16T00:00:00Z,187000.0,38.476048,-121.494961,187000.0,187000.0
8 TIDE CT,95833,CA,SACRAMENTO,3,2,1328,Residential,2008-05-16T00:00:00Z,188335.0,38.609864,-121.492304,188335.0,188335.0
8952 ROCKY CREEK CT,95758,CA,ELK GROVE,3,2,1273,Residential,2008-05-16T00:00:00Z,190000.0,38.431239,-121.44001000000002,190000.0,190000.0
435 EXCHANGE ST,95838,CA,SACRAMENTO,3,1,1082,Residential,2008-05-16T00:00:00Z,190000.0,38.659434000000005,-121.45523600000001,190000.0,190000.0
10105 MONTE VALLO CT,95827,CA,SACRAMENTO,4,2,1578,Residential,2008-05-16T00:00:00Z,190000.0,38.573917,-121.31691599999999,190000.0,190000.0
3930 ANNABELLE AVE,95661,CA,ROSEVILLE,2,1,796,Residential,2008-05-16T00:00:00Z,190000.0,38.727609,-121.22649399999999,190000.0,190000.0
4854 TANGERINE AVE,95823,CA,SACRAMENTO,3,2,1386,Residential,2008-05-16T00:00:00Z,191250.0,38.478239,-121.446326,191250.0,191250.0
2909 SHAWN WAY,95670,CA,RANCHO CORDOVA,3,2,1452,Residential,2008-05-16T00:00:00Z,193000.0,38.589925,-121.29905900000001,193000.0,193000.0
4290 BLACKFORD WAY,95823,CA,SACRAMENTO,3,2,1513,Residential,2008-05-16T00:00:00Z,193500.0,38.470494,-121.45416200000001,193500.0,193500.0
5890 TT TRAK,95631,CA,FORESTHILL,0,0,0,Residential,2008-05-16T00:00:00Z,,39.020808,-120.821518,,
7015 WOODSIDE DR,95842,CA,SACRAMENTO,4,2,1578,Residential,2008-05-16T00:00:00Z,195000.0,38.693071,-121.332365,195000.0,195000.0
