street,city,state,zip,beds,baths,sq__ft,type,sale_date,price,latitude,longitude
2113 FALL TRAIL CT,PLACERVILLE,CA,95667,4,2,0,Residential,2008-05-19T00:00:00Z,371086,38.733155,-120.748039
10112 LAMBEAU CT,ELK GROVE,CA,95757,3,2,1179,Residential,2008-05-19T00:00:00Z,,38.390328,-121.448022
6313 CASTRO VERDE WAY,ELK GROVE,CA,95757,0,0,0,Residential,2008-05-19T00:00:00Z,383000,38.381102,-121.42901
3622 CURTIS DR,SACRAMENTO,CA,95818,3,1,1639,Residential,2008-05-19T00:00:00Z,388000,38.541735,-121.480098
11817 OPAL RIDGE WAY,RANCHO CORDOVA,CA,95742,5,3,3281,Residential,2008-05-19T00:00:00Z,395100,38.551083,-121.237476
170 LAGOMARSINO WAY,SACRAMENTO,CA,95819,3,2,1697,Residential,2008-05-19T00:00:00Z,400000,38.574894,-121.435806
2743 DEAKIN PL,EL DORADO HILLS,CA,95762,3,2,0,Residential,2008-05-19T00:00:00Z,400000,38.69288,-121.073551
3361 ALDER CANYON WAY,ANTELOPE,CA,95843,4,3,2085,Residential,2008-05-19T00:00:00Z,408431,38.727649,-121.385656
2148 RANCH VIEW DR,ROCKLIN,CA,95765,0,0,0,Residential,2008-05-19T00:00:00Z,413000,38.837455,-121.289337
398 LINDLEY DR,SACRAMENTO,CA,95815,4,2,1744,Multi-Family,2008-05-19T00:00:00Z,416767,38.622359,-121.457582
3013 BRIDLEWOOD DR,EL DORADO HILLS,CA,95762,4,3,0,Residential,2008-05-19T00:00:00Z,420000,38.675519,-121.015862
3013 BRIDLEWOOD DR,EL DORADO HILLS,CA,95762,4,3,0,Residential,2008-05-19T00:00:00Z,420000,38.675519,-121.015862
169 BAURER CIR,FOLSOM,CA,95630,4,3,1939,Residential,2008-05-19T00:00:00Z,423000,38.66695,-121.120729
2809 LOON CT,CAMERON PARK,CA,95682,4,2,0,Residential,2008-05-19T00:00:00Z,423000,38.687072,-121.004729
1315 KONDOS AVE,SACRAMENTO,CA,95814,2,3,1788,Residential,2008-05-19T00:00:00Z,427500,38.571943,-121.492106
4966 CHARTER RD,ROCKLIN,CA,95765,3,2,1691,Residential,2008-05-19T00:00:00Z,,38.82553,-121.254698
9516 LAGUNA LAKE WAY,ELK GROVE,CA,95758,4,2,2002,Residential,2008-05-19T00:00:00Z,445000,38.411258,-121.431348
5201 BLOSSOM RANCH DR,ELK GROVE,CA,95757,4,4,4303,Residential,2008-05-19T00:00:00Z,,38.399436,-121.444041
3027 PALMATE WAY,SACRAMENTO,CA,95834,5,3,4246,Residential,2008-05-19T00:00:00Z,452000,38.628955,-121.529269
500 WINCHESTER CT,ROSEVILLE,CA,95661,3,2,2274,Residential,2008-05-19T00:00:00Z,470000,38.73988,-121.248929
5746 GELSTON WAY,EL DORADO HILLS,CA,95762,4,3,0,Residential,2008-05-19T00:00:00Z,471000,38.677015,-121.034083
6935 ELM TREE LN,ORANGEVALE,CA,95662,4,4,3056,Residential,2008-05-19T00:00:00Z,475000,38.693041,-121.23294
6935 ELM TREE LN,ORANGEVALE,CA,95662,4,4,3056,Residential,2008-05-19T00:00:00Z,475000,38.693041,-121.23294
9605 GOLF COURSE LN,ELK GROVE,CA,95758,3,3,2503,Residential,2008-05-19T00:00:00Z,484500,38.409689,-121.446059
719 BAYWOOD CT,EL DORADO HILLS,CA,95762,5,3,0,Residential,2008-05-19T00:00:00Z,487500,38.647598,-121.077801
5954 TANUS CIR,ROCKLIN,CA,95677,3,3,0,Residential,2008-05-19T00:00:00Z,488750,38.777585,-121.2036
100 CHELSEA CT,FOLSOM,CA,95630,3,2,1905,Residential,2008-05-19T00:00:00Z,500000,38.69435,-121.177259
1500 ORANGE HILL LN,PENRYN,CA,95663,3,2,1320,Residential,2008-05-19T00:00:00Z,506688,38.862708,-121.162092
408 KIRKWOOD CT,LINCOLN,CA,95648,2,2,0,Residential,2008-05-19T00:00:00Z,512000,38.861615,-121.26869
1732 TUSCAN GROVE CIR,ROSEVILLE,CA,95747,5,3,0,Residential,2008-05-19T00:00:00Z,,38.796683,-121.342555
2049 EMPIRE MINE CIR,GOLD RIVER,CA,95670,4,2,3037,Residential,2008-05-19T00:00:00Z,528000,38.629299,-121.249021
9360 MAGOS RD,WILTON,CA,95693,5,2,3741,Residential,2008-05-19T00:00:00Z,579093,38.416809,-121.240628
104 CATLIN CT,FOLSOM,CA,95630,4,3,2660,Residential,2008-05-19T00:00:00Z,636000,38.684459,-121.145935
4734 GIBBONS DR,CARMICHAEL,CA,95608,4,3,3357,Residential,2008-05-19T00:00:00Z,668365,38.63558,-121.353639
4629 DORCHESTER LN,GRANITE BAY,CA,95746,5,3,2896,Residential,2008-05-19T00:00:00Z,676200,38.723545,-121.216025
4629 DORCHESTER LN,GRANITE BAY,CA,95746,5,3,2896,Residential,2008-05-19T00:00:00Z,676200,38.723545,-121.216025
2400 COUNTRYSIDE DR,PLACERVILLE,CA,95667,3,2,2025,Residential,2008-05-19T00:00:00Z,677048,38.737452,-120.910963
12901 FURLONG DR,WILTON,CA,95693,5,3,3788,Residential,2008-05-19T00:00:00Z,691659,38.413535,-121.188211
6222 CALLE MONTALVO CIR,GRANITE BAY,CA,95746,5,3,3670,Residential,2008-05-19T00:00:00Z,760000,38.779435,-121.146676
6222 CALLE MONTALVO CIR,GRANITE BAY,CA,95746,5,3,3670,Residential,2008-05-19T00:00:00Z,760000,38.779435,-121.146676
20 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.885327,-121.289412
24 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.885132,-121.289405
24 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.885132,-121.289405
28 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.884936,-121.289397
32 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.884741,-121.28939
36 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.884599,-121.289406
40 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.884535,-121.289619
44 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.88459,-121.289835
44 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.88459,-121.289835
48 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.884667,-121.289896
48 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.884667,-121.289896
52 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.88478,-121.289911
68 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.885236,-121.289928
72 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.88535,-121.289926
72 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.88535,-121.289926
76 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.885464,-121.289922
80 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.885578,-121.289919
84 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.885692,-121.289915
88 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.885806,-121.289911
92 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.88592,-121.289908
96 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.886024,-121.289859
100 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.886091,-121.289744
100 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.886091,-121.289744
434 1ST ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.88653,-121.289406
434 1ST ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.88653,-121.289406
3 E ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.884692,-121.290288
11 E ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.884879,-121.290257
19 E ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.885017,-121.290262
27 E ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.885173,-121.29027
35 E ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.885328,-121.290275
43 E ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.885483,-121.290277
51 E ST,LINCOLN,CA,95648,4,2,0,Residential,2008-05-19T00:00:00Z,,38.885638,-121.290279
59 E ST,LINCOLN,CA,95648,3,2,0,Residential,2008-05-19T00:00:00Z,4897,38.885794,-121.290281
59 E ST,LINCOLN,CA,95648,3,2,0,Residential,2008-05-19T00:00:00Z,4897,38.885794,-121.290281
75 E ST,LINCOLN,CA,95648,3,2,0,Residential,2008-05-19T00:00:00Z,4897,38.886104,-121.290285
63 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.885093,-121.289932
63 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.885093,-121.289932
398 1ST ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.88653,-121.288952
386 1ST ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,,38.886528,-121.288869
374 1ST ST,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.886525,-121.288787
116 CRYSTALWOOD WAY,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.886282,-121.289586
116 CRYSTALWOOD WAY,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.886282,-121.289586
108 CRYSTALWOOD WAY,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.886282,-121.289646
100 CRYSTALWOOD WAY,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.886282,-121.289706
55 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.884865,-121.289922
51 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.884752,-121.289907
47 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.884638,-121.289893
43 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.884568,-121.289784
39 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.884546,-121.289562
39 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.884546,-121.289562
35 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.884645,-121.289397
31 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.88479,-121.289392
31 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.88479,-121.289392
27 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.884985,-121.289399
23 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.885181,-121.289406
19 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.885376,-121.289414
15 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.885571,-121.289421
7 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.885962,-121.289436
7 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.885962,-121.289436
3 CRYSTALWOOD CIR,LINCOLN,CA,95648,0,0,0,Residential,2008-05-19T00:00:00Z,4897,38.886093,-121.289584
8208 WOODYARD WAY,CITRUS HEIGHTS,CA,95621,3,2,1166,Residential,2008-05-16T00:00:00Z,30000,38.715322,-121.314787
113 RINETTI WAY,RIO LINDA,CA,95673,0,0,0,Residential,2008-05-16T00:00:00Z,30000,38.687172,-121.463933
15 LOORZ CT,SACRAMENTO,CA,95823,2,1,838,Residential,2008-05-16T00:00:00Z,55422,38.471646,-121.435158
5805 DOTMAR WAY,NORTH HIGHLANDS,CA,95660,2,1,904,Residential,2008-05-16T00:00:00Z,63000,38.672642,-121.380343
2332 CAMBRIDGE ST,SACRAMENTO,CA,95815,2,1,1032,Residential,2008-05-16T00:00:00Z,65000,38.608085,-121.449651
3812 BELDEN ST,SACRAMENTO,CA,95838,2,1,904,Residential,2008-05-16T00:00:00Z,65000,38.636833,-121.44164
3348 40TH ST,SACRAMENTO,CA,95817,2,1,1080,Residential,2008-05-16T00:00:00Z,65000,38.544162,-121.460652
127 QUASAR CIR,SACRAMENTO,CA,95822,2,2,990,Residential,2008-05-16T00:00:00Z,66500,38.493504,-121.475304
127 QUASAR CIR,SACRAMENTO,CA,95822,2,2,990,Residential,2008-05-16T00:00:00Z,66500,38.493504,-121.475304
3812 CYPRESS ST,SACRAMENTO,CA,95838,2,1,900,Residential,2008-05-16T00:00:00Z,71000,38.636877,-121.444948
5821 64TH ST,SACRAMENTO,CA,95824,2,1,861,Residential,2008-05-16T00:00:00Z,75000,38.521202,-121.428146
8248 CENTER PKWY,SACRAMENTO,CA,95823,2,1,906,Condo,2008-05-16T00:00:00Z,77000,38.459002,-121.428794
1171 SONOMA AVE,SACRAMENTO,CA,95815,2,1,1011,Residential,2008-05-16T00:00:00Z,85000,38.6238,-121.439872
4250 ARDWELL WAY,SACRAMENTO,CA,95823,3,2,1089,Residential,2008-05-16T00:00:00Z,95625,38.466938,-121.455631
3104 CLAY ST,SACRAMENTO,CA,95815,2,1,832,Residential,2008-05-16T00:00:00Z,96140,38.62391,-121.439208
6063 LAND PARK DR,SACRAMENTO,CA,95822,2,1,800,Condo,2008-05-16T00:00:00Z,104250,38.517029,-121.513809
4738 OAKHOLLOW DR,SACRAMENTO,CA,95842,4,2,1292,Residential,2008-05-16T00:00:00Z,105000,38.679598,-121.356035
4738 OAKHOLLOW DR,SACRAMENTO,CA,95842,4,2,1292,Residential,2008-05-16T00:00:00Z,105000,38.679598,-121.356035
1401 STERLING ST,SACRAMENTO,CA,95822,2,1,810,Residential,2008-05-16T00:00:00Z,108000,38.520319,-121.504727
3715 DIDCOT CIR,SACRAMENTO,CA,95838,4,2,1064,Residential,2008-05-16T00:00:00Z,109000,38.635232,-121.460098
2426 RASHAWN DR,RANCHO CORDOVA,CA,95670,2,1,911,Residential,2008-05-16T00:00:00Z,115000,38.610852,-121.273278
4800 WESTLAKE PKWY Unit 410,SACRAMENTO,CA,95835,1,1,846,Condo,2008-05-16T00:00:00Z,115000,38.658812,-121.542345
3409 VIRGO ST,SACRAMENTO,CA,95827,3,2,1320,Residential,2008-05-16T00:00:00Z,115500,38.563402,-121.327747
1110 PINEDALE AVE,SACRAMENTO,CA,95838,3,2,1410,Residential,2008-05-16T00:00:00Z,115620,38.660173,-121.440216
2361 LA LOMA DR,RANCHO CORDOVA,CA,95670,3,2,1115,Residential,2008-05-16T00:00:00Z,116000,38.59368,-121.316054
1455 64TH AVE,SACRAMENTO,CA,95822,3,2,1169,Residential,2008-05-16T00:00:00Z,122000,38.492177,-121.503392
7328 SPRINGMAN ST,SACRAMENTO,CA,95822,3,2,1164,Residential,2008-05-16T00:00:00Z,,38.491991,-121.477636
7328 SPRINGMAN ST,SACRAMENTO,CA,95822,3,2,1164,Residential,2008-05-16T00:00:00Z,,38.491991,-121.477636
119 SAINT MARIE CIR,SACRAMENTO,CA,95823,4,2,1341,Residential,2008-05-16T00:00:00Z,123000,38.481454,-121.446644
12 COSTA BRASE CT,SACRAMENTO,CA,95838,3,2,1219,Residential,2008-05-16T00:00:00Z,124000,38.655554,-121.464275
6813 SCOTER WAY,SACRAMENTO,CA,95842,4,2,1127,Residential,2008-05-16T00:00:00Z,,38.69043,-121.361035
6548 GRAYLOCK LN,NORTH HIGHLANDS,CA,95660,3,2,1272,Residential,2008-05-16T00:00:00Z,124413,38.686061,-121.369949
6548 GRAYLOCK LN,NORTH HIGHLANDS,CA,95660,3,2,1272,Residential,2008-05-16T00:00:00Z,124413,38.686061,-121.369949
1630 GLIDDEN AVE,SACRAMENTO,CA,95822,4,2,1253,Residential,2008-05-16T00:00:00Z,125000,38.482717,-121.499683
1630 GLIDDEN AVE,SACRAMENTO,CA,95822,4,2,1253,Residential,2008-05-16T00:00:00Z,125000,38.482717,-121.499683
7825 DALEWOODS WAY,SACRAMENTO,CA,95828,3,2,1120,Residential,2008-05-16T00:00:00Z,130000,38.477297,-121.411513
4073 TRESLER AVE,NORTH HIGHLANDS,CA,95660,2,2,1118,Residential,2008-05-16T00:00:00Z,131750,38.659016,-121.370457
4288 DYMIC WAY,SACRAMENTO,CA,95838,4,3,1890,Residential,2008-05-16T00:00:00Z,137721,38.646541,-121.441139
1158 SAN IGNACIO WAY,SACRAMENTO,CA,95833,3,2,1260,Residential,2008-05-16T00:00:00Z,137760,38.623045,-121.486279
1158 SAN IGNACIO WAY,SACRAMENTO,CA,95833,3,2,1260,Residential,2008-05-16T00:00:00Z,137760,38.623045,-121.486279
4904 J PKWY,SACRAMENTO,CA,95823,3,2,1400,Residential,2008-05-16T00:00:00Z,138000,38.487297,-121.44295
2931 HOWE AVE,SACRAMENTO,CA,95821,3,1,1264,Residential,2008-05-16T00:00:00Z,140000,38.619012,-121.415329
5531 JANSEN DR,SACRAMENTO,CA,95824,3,1,1060,Residential,2008-05-16T00:00:00Z,145000,38.522015,-121.438713
7836 ORCHARD WOODS CIR,SACRAMENTO,CA,95828,2,2,1132,Residential,2008-05-16T00:00:00Z,145000,38.47955,-121.410867
4055 DEERBROOK DR,SACRAMENTO,CA,95823,3,2,1466,Residential,2008-05-16T00:00:00Z,150000,38.472117,-121.459589
9937 BURLINE ST,SACRAMENTO,CA,95827,3,2,1092,Residential,2008-05-16T00:00:00Z,150000,38.559641,-121.32316
6948 MIRADOR WAY,SACRAMENTO,CA,95828,4,2,1628,Residential,2008-05-16T00:00:00Z,151000,38.493484,-121.42035
4909 RUGER CT,SACRAMENTO,CA,95842,3,2,960,Residential,2008-05-16T00:00:00Z,155000,38.68747,-121.349234
7204 KERSTEN ST,CITRUS HEIGHTS,CA,95621,3,2,1075,Residential,2008-05-16T00:00:00Z,155800,38.695863,-121.300814
3150 ROSEMONT DR,SACRAMENTO,CA,95826,3,2,1428,Residential,2008-05-16T00:00:00Z,156142,38.554927,-121.35521
8200 STEINBECK WAY,SACRAMENTO,CA,95828,4,2,1358,Residential,2008-05-16T00:00:00Z,158000,38.474854,-121.404726
8198 STEVENSON AVE,SACRAMENTO,CA,95828,6,4,2475,Multi-Family,2008-05-16T00:00:00Z,159900,38.465271,-121.40426
6824 OLIVE TREE WAY,CITRUS HEIGHTS,CA,95610,3,2,1410,Residential,2008-05-16T00:00:00Z,,38.689239,-121.267737
3536 SUN MAIDEN WAY,ANTELOPE,CA,95843,3,2,1711,Residential,2008-05-16T00:00:00Z,161500,38.70968,-121.382328
3536 SUN MAIDEN WAY,ANTELOPE,CA,95843,3,2,1711,Residential,2008-05-16T00:00:00Z,161500,38.70968,-121.382328
4517 OLYMPIAD WAY,SACRAMENTO,CA,95826,4,2,1483,Residential,2008-05-16T00:00:00Z,161600,38.536751,-121.359154
925 COBDEN CT,GALT,CA,95632,3,2,1140,Residential,2008-05-16T00:00:00Z,162000,38.282047,-121.295812
8225 SCOTTSDALE DR,SACRAMENTO,CA,95828,4,2,1549,Residential,2008-05-16T00:00:00Z,165000,38.487864,-121.402476
8758 LEMAS RD,SACRAMENTO,CA,95828,3,2,1410,Residential,2008-05-16T00:00:00Z,165000,38.467487,-121.377055
6121 ALPINESPRING WAY,ELK GROVE,CA,95758,3,2,1240,Residential,2008-05-16T00:00:00Z,167293,38.434075,-121.432623
5937 YORK GLEN WAY,SACRAMENTO,CA,95842,5,2,1712,Residential,2008-05-16T00:00:00Z,168000,38.677003,-121.354454
6417 SUNNYFIELD WAY,SACRAMENTO,CA,95823,4,2,1580,Residential,2008-05-16T00:00:00Z,168000,38.449153,-121.428272
4008 GREY LIVERY WAY,ANTELOPE,CA,95843,3,2,1669,Residential,2008-05-16T00:00:00Z,168750,38.71846,-121.370862
8920 ROSETTA CIR,SACRAMENTO,CA,95826,3,1,1029,Residential,2008-05-16T00:00:00Z,168750,38.544374,-121.370874
8920 ROSETTA CIR,SACRAMENTO,CA,95826,3,1,1029,Residential,2008-05-16T00:00:00Z,168750,38.544374,-121.370874
8300 LICHEN DR,CITRUS HEIGHTS,CA,95621,3,1,1103,Residential,2008-05-16T00:00:00Z,,38.71641,-121.306239
8884 AMBERJACK WAY,SACRAMENTO,CA,95828,3,2,2161,Residential,2008-05-16T00:00:00Z,,38.479343,-121.372553
4480 VALLEY HI DR,SACRAMENTO,CA,95823,3,2,1650,Residential,2008-05-16T00:00:00Z,173000,38.466781,-121.450955
4480 VALLEY HI DR,SACRAMENTO,CA,95823,3,2,1650,Residential,2008-05-16T00:00:00Z,173000,38.466781,-121.450955
2250 FOREBAY RD,POLLOCK PINES,CA,95726,3,1,1320,Residential,2008-05-16T00:00:00Z,175000,38.77491,-120.597599
3529 FABERGE WAY,SACRAMENTO,CA,95826,3,2,1200,Residential,2008-05-16T00:00:00Z,176095,38.553275,-121.346218
1792 DAWNELLE WAY,SACRAMENTO,CA,95835,3,2,1170,Residential,2008-05-16T00:00:00Z,176250,38.68271,-121.501697
7800 TABARE CT,CITRUS HEIGHTS,CA,95621,3,2,1199,Residential,2008-05-16T00:00:00Z,178000,38.70799,-121.302979
7800 TABARE CT,CITRUS HEIGHTS,CA,95621,3,2,1199,Residential,2008-05-16T00:00:00Z,178000,38.70799,-121.302979
8531 HERMITAGE WAY,SACRAMENTO,CA,95823,4,2,1695,Residential,2008-05-16T00:00:00Z,179000,38.448452,-121.428536
2421 BERRYWOOD DR,RANCHO CORDOVA,CA,95670,3,2,1157,Residential,2008-05-16T00:00:00Z,180000,38.60868,-121.27849
2421 BERRYWOOD DR,RANCHO CORDOVA,CA,95670,3,2,1157,Residential,2008-05-16T00:00:00Z,180000,38.60868,-121.27849
1005 MORENO WAY,SACRAMENTO,CA,95838,3,2,1410,Residential,2008-05-16T00:00:00Z,180000,38.646206,-121.442767
1675 VERNON ST Unit 24,ROSEVILLE,CA,95678,3,2,1174,Residential,2008-05-16T00:00:00Z,180000,38.734136,-121.299639
24 WINDCHIME CT,SACRAMENTO,CA,95823,3,2,1593,Residential,2008-05-16T00:00:00Z,181000,38.44617,-121.427824
540 HARLING CT,RIO LINDA,CA,95673,3,2,1093,Residential,2008-05-16T00:00:00Z,182000,38.68279,-121.453509
1207 CRESCENDO DR,ROSEVILLE,CA,95678,3,2,1770,Residential,2008-05-16T00:00:00Z,182587,38.72446,-121.292829
7577 EDDYLEE WAY,SACRAMENTO,CA,95822,4,2,1436,Residential,2008-05-16T00:00:00Z,185074,38.48291,-121.491509
8369 FOPPIANO WAY,SACRAMENTO,CA,95829,3,2,1124,Residential,2008-05-16T00:00:00Z,185833,38.453839,-121.357919
8817 SAWTELLE WAY,SACRAMENTO,CA,95826,4,2,1139,Residential,2008-05-16T00:00:00Z,186785,38.565322,-121.374251
8817 SAWTELLE WAY,SACRAMENTO,CA,95826,4,2,1139,Residential,2008-05-16T00:00:00Z,186785,38.565322,-121.374251
1910 BONAVISTA WAY,SACRAMENTO,CA,95832,3,2,1638,Residential,2008-05-16T00:00:00Z,187000,38.476048,-121.494961
8 TIDE CT,SACRAMENTO,CA,95833,3,2,1328,Residential,2008-05-16T00:00:00Z,188335,38.609864,-121.492304
8952 ROCKY CREEK CT,ELK GROVE,CA,95758,3,2,1273,Residential,2008-05-16T00:00:00Z,190000,38.431239,-121.44001
8952 ROCKY CREEK CT,ELK GROVE,CA,95758,3,2,1273,Residential,2008-05-16T00:00:00Z,190000,38.431239,-121.44001
435 EXCHANGE ST,SACRAMENTO,CA,95838,3,1,1082,Residential,2008-05-16T00:00:00Z,190000,38.659434,-121.455236
10105 MONTE VALLO CT,SACRAMENTO,CA,95827,4,2,1578,Residential,2008-05-16T00:00:00Z,190000,38.573917,-121.316916
3930 ANNABELLE AVE,ROSEVILLE,CA,95661,2,1,796,Residential,2008-05-16T00:00:00Z,190000,38.727609,-121.226494
4854 TANGERINE AVE,SACRAMENTO,CA,95823,3,2,1386,Residential,2008-05-16T00:00:00Z,191250,38.478239,-121.446326
2909 SHAWN WAY,RANCHO CORDOVA,CA,95670,3,2,1452,Residential,2008-05-16T00:00:00Z,193000,38.589925,-121.299059
4290 BLACKFORD WAY,SACRAMENTO,CA,95823,3,2,1513,Residential,2008-05-16T00:00:00Z,193500,38.470494,-121.454162
5890 TT TRAK,FORESTHILL,CA,95631,0,0,0,Residential,2008-05-16T00:00:00Z,,39.020808,-120.821518
7015 WOODSIDE DR,SACRAMENTO,CA,95842,4,2,1578,Residential,2008-05-16T00:00:00Z,195000,38.693071,-121.332365
6019 CHESHIRE WAY,CITRUS HEIGHTS,CA,95610,4,3,1736,Residential,2008-05-16T00:00:00Z,195000,38.676437,-121.279165
6019 CHESHIRE WAY,CITRUS HEIGHTS,CA,95610,4,3,1736,Residential,2008-05-16T00:00:00Z,195000,38.676437,-121.279165
3330 VILLAGE CT,CAMERON PARK,CA,95682,2,2,0,Residential,2008-05-16T00:00:00Z,195000,38.690504,-120.996245
2561 VERNA WAY,SACRAMENTO,CA,95821,3,1,1473,Residential,2008-05-16T00:00:00Z,,38.611055,-121.369964
3522 22ND AVE,SACRAMENTO,CA,95820,3,1,1150,Residential,2008-05-16T00:00:00Z,198000,38.532725,-121.469078
2880 CANDIDO DR,SACRAMENTO,CA,95833,3,2,1127,Residential,2008-05-16T00:00:00Z,199900,38.618019,-121.510215
6908 PIN OAK CT,FAIR OAKS,CA,95628,3,1,1144,Residential,2008-05-16T00:00:00Z,200000,38.66424,-121.303675
5733 ANGELINA AVE,CARMICHAEL,CA,95608,3,1,972,Residential,2008-05-16T00:00:00Z,201000,38.622634,-121.330846
7849 BONNY DOWNS WAY,ELK GROVE,CA,95758,4,2,2306,Residential,2008-05-16T00:00:00Z,204918,38.42139,-121.411339
